s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-2.0463631E-018, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0463631E-018, 0.0000000E+000, 0.0000000E+000
 1.2000000E+000, 0.0000000E+000, 9.7688361E-006, 1.7990127E-004, 2.3711145E-004, 2.5626492E-005, 0.0000000E+000, 0.0000000E+000, 4.4203631E-004, 4.5240805E-004, 0.0000000E+000, 2.3941299E-005
 2.4100001E+000, 0.0000000E+000, 2.9448300E-005, 1.2666624E-003, 6.6269619E-004, 3.6716827E-004, 0.0000000E+000, 0.0000000E+000, 2.3036513E-003, 2.3259752E-003, 0.0000000E+000, 4.6241858E-005
 3.6099999E+000, 0.0000000E+000, 3.4554900E-005, 2.2763715E-003, 8.0300048E-004, 6.5045411E-004, 0.0000000E+000, 0.0000000E+000, 3.7519268E-003, 3.7643810E-003, 0.0000000E+000, 7.1401003E-005
 4.8099999E+000, 0.0000000E+000, 3.4683299E-005, 9.4351365E-004, 9.3987456E-004, 8.6197876E-004, 0.0000000E+000, 0.0000000E+000, 2.7745200E-003, 2.7800503E-003, 0.0000000E+000, 8.2754731E-005
 6.0100002E+000, 0.0000000E+000, 3.4212977E-005,-7.7317158E-004, 1.0066113E-003, 1.0333967E-003, 0.0000000E+000, 0.0000000E+000, 1.2949971E-003, 1.3010493E-003, 0.0000000E+000, 9.5552085E-005
 7.2100000E+000, 0.0000000E+000, 3.3582013E-005,-8.5455594E-004, 1.0491352E-003, 1.1686446E-003, 0.0000000E+000, 0.0000000E+000, 1.3945584E-003, 1.3968058E-003, 0.0000000E+000, 1.0632423E-004
 8.4099998E+000, 0.0000000E+000, 3.6168410E-005,-1.4243528E-003, 1.1128008E-003, 1.2416739E-003, 0.0000000E+000, 0.0000000E+000, 9.5420478E-004, 9.6629023E-004, 0.0000000E+000, 1.0888003E-004
 9.6099997E+000, 0.0000000E+000, 3.5321810E-005,-1.5943204E-003, 1.1341286E-003, 1.3387622E-003, 0.0000000E+000, 0.0000000E+000, 9.1265691E-004, 9.1389220E-004, 0.0000000E+000, 1.1705168E-004
 1.0810000E+001, 0.0000000E+000, 3.5833705E-005,-1.9101028E-003, 1.1514150E-003, 1.4076370E-003, 0.0000000E+000, 0.0000000E+000, 6.8159775E-004, 6.8478285E-004, 0.0000000E+000, 1.2280640E-004
 1.2010000E+001, 0.0000000E+000, 3.6381604E-005,-2.0641734E-003, 1.1530930E-003, 1.4673484E-003, 0.0000000E+000, 0.0000000E+000, 5.9524514E-004, 5.9264959E-004, 0.0000000E+000, 1.2764703E-004
 1.3210000E+001, 0.0000000E+000, 3.7285079E-005,-2.2512164E-003, 1.1606667E-003, 1.5258972E-003, 0.0000000E+000, 0.0000000E+000, 4.7694395E-004, 4.7263253E-004, 0.0000000E+000, 1.3094027E-004
 1.4410000E+001, 0.0000000E+000, 3.7929808E-005,-2.3227634E-003, 1.1706213E-003, 1.5941140E-003, 0.0000000E+000, 0.0000000E+000, 4.8726497E-004, 4.7990168E-004, 0.0000000E+000, 1.3392257E-004
 1.5610000E+001, 0.0000000E+000, 3.8116001E-005,-2.4091068E-003, 1.1815106E-003, 1.6532308E-003, 0.0000000E+000, 0.0000000E+000, 4.7327916E-004, 4.6375054E-004, 0.0000000E+000, 1.3661359E-004
 1.6809999E+001, 0.0000000E+000, 3.8054456E-005,-2.5378384E-003, 1.1834410E-003, 1.6693000E-003, 0.0000000E+000, 0.0000000E+000, 3.6372403E-004, 3.5295710E-004, 0.0000000E+000, 1.3952729E-004
 1.8000000E+001, 0.0000000E+000, 3.8440409E-005,-2.6759581E-003, 1.1813546E-003, 1.6489678E-003, 0.0000000E+000, 0.0000000E+000, 2.0729603E-004, 1.9280464E-004, 0.0000000E+000, 1.4224875E-004
 1.9200001E+001, 0.0000000E+000, 3.9712823E-005,-2.7783176E-003, 1.1860181E-003, 1.6782244E-003, 0.0000000E+000, 0.0000000E+000, 1.4144547E-004, 1.2563766E-004, 0.0000000E+000, 1.4320206E-004
 2.0400000E+001, 0.0000000E+000, 4.0600718E-005,-2.7077538E-003, 1.2031527E-003, 1.7749152E-003, 0.0000000E+000, 0.0000000E+000, 3.2759853E-004, 3.1091484E-004, 0.0000000E+000, 1.4345346E-004
 2.1600000E+001, 0.0000000E+000, 3.9578987E-005,-2.6856828E-003, 1.2033473E-003, 1.8278027E-003, 0.0000000E+000, 0.0000000E+000, 4.0543164E-004, 3.8504614E-004, 0.0000000E+000, 1.4613338E-004
 2.2799999E+001, 0.0000000E+000, 3.9491935E-005,-2.4249294E-003, 1.1745936E-003, 1.7909530E-003, 0.0000000E+000, 0.0000000E+000, 6.1529310E-004, 5.8010910E-004, 0.0000000E+000, 1.4876888E-004
 2.4000000E+001, 0.0000000E+000, 3.8304724E-005,-2.7916817E-003, 1.1347264E-003, 1.7511930E-003, 0.0000000E+000, 0.0000000E+000, 1.9411667E-004, 1.3254251E-004, 0.0000000E+000, 1.5125667E-004
 2.5200001E+001, 0.0000000E+000, 3.8676866E-005,-2.8955685E-003, 1.1517045E-003, 1.7660915E-003, 0.0000000E+000, 0.0000000E+000, 1.0489065E-004, 6.0904290E-005, 0.0000000E+000, 1.5472843E-004
 2.6400000E+001, 0.0000000E+000, 4.0364871E-005,-3.2000775E-003, 1.1468502E-003, 1.7973333E-003, 0.0000000E+000, 0.0000000E+000,-1.6825352E-004,-2.1552906E-004, 0.0000000E+000, 1.5718634E-004
 2.7600000E+001, 0.0000000E+000, 4.2845043E-005,-3.1991087E-003, 1.1776940E-003, 1.8007048E-003, 0.0000000E+000, 0.0000000E+000,-1.4751119E-004,-1.7786487E-004, 0.0000000E+000, 1.5406398E-004
 2.8799999E+001, 0.0000000E+000, 4.1835708E-005,-2.7294311E-003, 1.1982356E-003, 1.8167495E-003, 0.0000000E+000, 0.0000000E+000, 3.5064250E-004, 3.2738969E-004, 0.0000000E+000, 1.5749063E-004
 3.0000000E+001, 0.0000000E+000, 4.2483165E-005,-3.1374479E-003, 1.2024576E-003, 1.7694507E-003, 0.0000000E+000, 0.0000000E+000,-9.9528327E-005,-1.2305643E-004, 0.0000000E+000, 1.5563047E-004
 3.1200001E+001, 0.0000000E+000, 4.2415039E-005,-3.0092715E-003, 1.1983297E-003, 1.8022585E-003, 0.0000000E+000, 0.0000000E+000, 6.3868380E-005, 3.3731688E-005, 0.0000000E+000, 1.5646353E-004
 3.2400002E+001, 0.0000000E+000, 4.2344191E-005,-2.9930467E-003, 1.1882066E-003, 1.8752400E-003, 0.0000000E+000, 0.0000000E+000, 1.5110766E-004, 1.1274403E-004, 0.0000000E+000, 1.5777367E-004
 3.3599998E+001, 0.0000000E+000, 4.3412768E-005,-2.8553028E-003, 1.1715977E-003, 1.8984561E-003, 0.0000000E+000, 0.0000000E+000, 3.0209449E-004, 2.5816374E-004, 0.0000000E+000, 1.5942330E-004
 3.4799999E+001, 0.0000000E+000, 4.3175260E-005,-2.9826715E-003, 1.1596220E-003, 1.8844452E-003, 0.0000000E+000, 0.0000000E+000, 1.5520279E-004, 1.0457104E-004, 0.0000000E+000, 1.6198432E-004
