s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.161E-11,-7.816E-17, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.161E-11, 0.000E+00, 0.000E+00
 5.017E+00, 3.787E+05,-8.296E+04, 4.442E+03,-1.919E+01,-1.062E+00, 0.000E+00, 0.000E+00, 2.899E+05, 3.001E+05, 1.437E+01, 1.437E+01
 1.001E+01, 7.380E+05,-5.048E+04,-1.061E+05,-5.023E+01,-1.686E+00, 0.000E+00, 0.000E+00, 5.785E+05, 5.813E+05, 1.650E+01, 1.650E+01
 1.501E+01, 7.662E+05,-3.075E+04,-9.063E+05,-6.094E+03,-1.906E+00, 0.000E+00, 0.000E+00,-1.796E+05,-1.770E+05, 1.650E+01, 1.650E+01
 2.002E+01, 7.486E+05,-3.667E+04,-6.931E+05,-6.619E+02,-1.990E+00, 0.000E+00, 0.000E+00, 1.366E+04, 1.818E+04, 1.650E+01, 1.650E+01
 2.500E+01, 7.575E+05,-3.921E+04,-6.850E+05,-1.077E+03,-1.964E+00, 0.000E+00, 0.000E+00, 2.634E+04, 3.223E+04, 1.650E+01, 1.650E+01
 3.001E+01, 7.491E+05,-3.483E+04,-7.344E+05,-9.970E+02,-1.970E+00, 0.000E+00, 0.000E+00,-2.731E+04,-2.111E+04, 1.650E+01, 1.650E+01
 3.501E+01, 7.564E+05,-3.419E+04,-7.525E+05,-6.535E+02,-1.974E+00, 0.000E+00, 0.000E+00,-3.665E+04,-3.087E+04, 1.650E+01, 1.650E+01
 4.000E+01, 7.661E+05,-3.522E+04,-7.166E+05,-7.366E+02,-1.953E+00, 0.000E+00, 0.000E+00, 6.707E+03, 1.352E+04, 1.650E+01, 1.650E+01
 4.501E+01, 7.606E+05,-3.878E+04,-7.262E+05,-6.780E+02,-1.946E+00, 0.000E+00, 0.000E+00,-1.092E+04,-5.041E+03, 1.650E+01, 1.650E+01
 5.000E+01, 7.581E+05,-3.965E+04,-6.768E+05,-5.389E+02,-1.963E+00, 0.000E+00, 0.000E+00, 3.490E+04, 4.109E+04, 1.650E+01, 1.650E+01
 5.502E+01, 7.540E+05,-4.278E+04,-6.298E+05,-7.617E+02,-1.960E+00, 0.000E+00, 0.000E+00, 7.357E+04, 8.063E+04, 1.650E+01, 1.650E+01
