s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p10_035","HRRPUA-CONE_2p10_035","WALL TEMPERATURE-CONE_2p10_050","HRRPUA-CONE_2p10_050","WALL TEMPERATURE-CONE_2p10_075","HRRPUA-CONE_2p10_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.102E+02, 0.000E+00, 2.818E+02, 0.000E+00, 3.901E+02, 0.000E+00
 2.000E+01, 4.100E+02, 0.000E+00, 5.251E+02, 0.000E+00, 6.691E+02, 0.000E+00
 3.000E+01, 4.909E+02, 0.000E+00, 5.991E+02, 0.000E+00, 7.260E+02, 1.004E+02
 4.000E+01, 5.245E+02, 0.000E+00, 6.243E+02, 1.183E+01, 7.425E+02, 3.436E+02
 5.000E+01, 5.402E+02, 0.000E+00, 6.353E+02, 9.654E+01, 7.498E+02, 2.660E+02
 6.000E+01, 5.485E+02, 1.379E+00, 6.411E+02, 2.266E+02, 7.537E+02, 2.031E+02
 7.000E+01, 5.534E+02, 4.138E+01, 6.445E+02, 2.234E+02, 7.561E+02, 1.683E+02
 8.000E+01, 5.565E+02, 1.507E+02, 6.466E+02, 1.943E+02, 7.575E+02, 1.507E+02
 9.000E+01, 5.584E+02, 1.965E+02, 6.480E+02, 1.651E+02, 7.585E+02, 1.357E+02
 1.000E+02, 5.597E+02, 1.635E+02, 6.489E+02, 1.410E+02, 7.591E+02, 1.139E+02
 1.100E+02, 5.606E+02, 1.340E+02, 6.495E+02, 1.203E+02, 7.595E+02, 9.958E+01
 1.200E+02, 5.612E+02, 1.144E+02, 6.499E+02, 1.061E+02, 7.597E+02, 9.145E+01
 1.300E+02, 5.616E+02, 1.007E+02, 6.501E+02, 9.606E+01, 7.599E+02, 9.026E+01
 1.400E+02, 5.618E+02, 9.002E+01, 6.503E+02, 8.535E+01, 7.600E+02, 8.430E+01
 1.500E+02, 5.620E+02, 8.190E+01, 6.504E+02, 7.355E+01, 7.600E+02, 7.912E+01
 1.600E+02, 5.621E+02, 7.692E+01, 6.504E+02, 6.471E+01, 7.601E+02, 7.417E+01
 1.700E+02, 5.622E+02, 7.349E+01, 6.505E+02, 6.203E+01, 7.601E+02, 6.922E+01
 1.800E+02, 5.622E+02, 7.015E+01, 6.505E+02, 5.635E+01, 7.601E+02, 6.089E+01
 1.900E+02, 5.623E+02, 6.421E+01, 6.505E+02, 4.941E+01, 7.601E+02, 5.374E+01
 2.000E+02, 5.623E+02, 5.766E+01, 6.505E+02, 4.244E+01, 7.601E+02, 4.875E+01
 2.100E+02, 5.623E+02, 5.320E+01, 6.505E+02, 3.694E+01, 7.601E+02, 4.375E+01
 2.200E+02, 5.623E+02, 4.965E+01, 6.505E+02, 3.793E+01, 7.601E+02, 3.856E+01
 2.300E+02, 5.623E+02, 4.647E+01, 6.505E+02, 3.921E+01, 7.601E+02, 3.429E+01
 2.400E+02, 5.623E+02, 4.367E+01, 6.506E+02, 3.694E+01, 7.601E+02, 3.364E+01
 2.500E+02, 5.623E+02, 4.322E+01, 6.506E+02, 3.396E+01, 7.601E+02, 3.197E+01
 2.600E+02, 5.623E+02, 4.319E+01, 6.506E+02, 3.145E+01, 7.601E+02, 2.932E+01
 2.700E+02, 5.623E+02, 4.291E+01, 6.506E+02, 2.993E+01, 7.601E+02, 3.178E+01
 2.800E+02, 5.623E+02, 4.147E+01, 6.506E+02, 2.843E+01, 7.601E+02, 2.839E+01
 2.900E+02, 5.623E+02, 3.994E+01, 6.506E+02, 2.792E+01, 7.601E+02, 2.405E+01
 3.000E+02, 5.623E+02, 3.877E+01, 6.506E+02, 2.798E+01, 7.601E+02, 2.132E+01
 3.100E+02, 5.623E+02, 3.766E+01, 6.506E+02, 1.962E+01, 7.601E+02, 1.859E+01
 3.200E+02, 5.623E+02, 3.656E+01, 6.506E+02, 1.043E+01, 7.601E+02, 1.552E+01
 3.300E+02, 5.623E+02, 3.545E+01, 6.506E+02, 1.007E+01, 7.601E+02, 1.253E+01
 3.400E+02, 5.623E+02, 3.434E+01, 6.506E+02, 9.670E+00, 7.601E+02, 8.482E+00
 3.500E+02, 5.623E+02, 3.324E+01, 6.506E+02, 9.268E+00, 7.601E+02, 9.174E+00
 3.600E+02, 5.623E+02, 3.213E+01, 6.506E+02, 8.861E+00, 7.601E+02, 1.127E+01
 3.700E+02, 5.623E+02, 3.037E+01, 6.506E+02, 8.452E+00, 7.601E+02, 1.313E+01
 3.800E+02, 5.623E+02, 2.754E+01, 6.506E+02, 8.038E+00, 7.601E+02, 7.192E+00
 3.900E+02, 5.623E+02, 2.618E+01, 6.506E+02, 7.655E+00, 7.601E+02, 9.557E+00
 4.000E+02, 5.623E+02, 2.507E+01, 6.506E+02, 7.416E+00, 7.601E+02, 0.000E+00
 4.100E+02, 5.623E+02, 2.395E+01, 6.506E+02, 7.193E+00, 7.601E+02, 0.000E+00
 4.200E+02, 5.623E+02, 2.284E+01, 6.506E+02, 6.969E+00, 7.601E+02, 0.000E+00
 4.300E+02, 5.623E+02, 2.172E+01, 6.506E+02, 6.743E+00, 7.601E+02, 0.000E+00
 4.400E+02, 5.623E+02, 2.061E+01, 6.506E+02, 6.517E+00, 7.601E+02, 0.000E+00
 4.500E+02, 5.623E+02, 1.946E+01, 6.506E+02, 6.294E+00, 7.601E+02, 0.000E+00
 4.600E+02, 5.623E+02, 1.828E+01, 6.506E+02, 6.088E+00, 7.601E+02, 0.000E+00
 4.700E+02, 5.623E+02, 1.711E+01, 6.506E+02, 5.884E+00, 7.601E+02, 0.000E+00
 4.800E+02, 5.623E+02, 1.614E+01, 6.506E+02, 5.679E+00, 7.601E+02, 0.000E+00
 4.900E+02, 5.623E+02, 1.599E+01, 6.506E+02, 5.473E+00, 7.601E+02, 0.000E+00
 5.000E+02, 5.623E+02, 1.592E+01, 6.506E+02, 5.266E+00, 7.601E+02, 0.000E+00
 5.100E+02, 5.623E+02, 1.585E+01, 6.506E+02, 5.098E+00, 7.601E+02, 0.000E+00
 5.200E+02, 5.623E+02, 1.566E+01, 6.506E+02, 5.118E+00, 7.601E+02, 0.000E+00
 5.300E+02, 5.623E+02, 1.439E+01, 6.506E+02, 5.162E+00, 7.601E+02, 0.000E+00
 5.400E+02, 5.623E+02, 1.356E+01, 6.506E+02, 5.206E+00, 7.601E+02, 0.000E+00
 5.500E+02, 5.623E+02, 1.413E+01, 6.506E+02, 5.144E+00, 7.601E+02, 0.000E+00
 5.600E+02, 5.623E+02, 1.475E+01, 6.506E+02, 4.580E+00, 7.601E+02, 0.000E+00
 5.700E+02, 5.623E+02, 1.528E+01, 6.506E+02, 4.035E+00, 7.601E+02, 0.000E+00
 5.800E+02, 5.623E+02, 1.442E+01, 6.506E+02, 3.887E+00, 7.601E+02, 0.000E+00
 5.900E+02, 5.623E+02, 1.307E+01, 6.506E+02, 3.787E+00, 7.601E+02, 0.000E+00
 6.000E+02, 5.623E+02, 1.192E+01, 6.506E+02, 3.687E+00, 7.601E+02, 0.000E+00
 6.100E+02, 5.623E+02, 1.128E+01, 6.506E+02, 3.586E+00, 7.601E+02, 0.000E+00
 6.200E+02, 5.623E+02, 1.067E+01, 6.506E+02, 3.486E+00, 7.601E+02, 0.000E+00
 6.300E+02, 5.623E+02, 1.006E+01, 6.506E+02, 1.531E+00, 7.601E+02, 0.000E+00
 6.400E+02, 5.623E+02, 9.455E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.500E+02, 5.623E+02, 8.846E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.600E+02, 5.623E+02, 8.237E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.700E+02, 5.623E+02, 7.627E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.800E+02, 5.623E+02, 6.452E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 6.900E+02, 5.623E+02, 5.483E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.000E+02, 5.623E+02, 6.349E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.100E+02, 5.623E+02, 4.117E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.200E+02, 5.623E+02, 3.713E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.300E+02, 5.623E+02, 4.113E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.400E+02, 5.623E+02, 4.513E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.500E+02, 5.623E+02, 4.927E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.600E+02, 5.623E+02, 5.518E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.700E+02, 5.623E+02, 6.159E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.800E+02, 5.623E+02, 6.578E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 7.900E+02, 5.623E+02, 3.929E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.000E+02, 5.623E+02, 3.216E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.100E+02, 5.623E+02, 4.163E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.200E+02, 5.623E+02, 5.110E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.300E+02, 5.623E+02, 2.233E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.400E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.500E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.600E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.700E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.800E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 8.900E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.000E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.100E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.200E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.300E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.400E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.500E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.600E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.700E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.800E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 9.900E+02, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.000E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.010E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.020E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.030E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.040E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.050E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.060E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.070E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.080E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.090E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.100E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.110E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.120E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.130E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.140E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.150E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.160E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
 1.168E+03, 5.623E+02, 0.000E+00, 6.506E+02, 0.000E+00, 7.601E+02, 0.000E+00
