s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p02_025","HRRPUA-CONE_2p02_025","WALL TEMPERATURE-CONE_2p02_050","HRRPUA-CONE_2p02_050","WALL TEMPERATURE-CONE_2p02_075","HRRPUA-CONE_2p02_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 3.147E+02, 1.065E+01, 4.955E+02, 5.733E+01, 6.273E+02, 9.308E+01
 2.000E+01, 4.234E+02, 5.369E+01, 6.042E+02, 8.393E+01, 7.219E+02, 9.408E+01
 3.000E+01, 4.449E+02, 6.479E+01, 6.206E+02, 2.626E+01, 7.355E+02, 2.083E+01
 4.000E+01, 4.570E+02, 3.605E+01, 6.298E+02, 1.228E+01, 7.433E+02, 7.202E+00
 5.000E+01, 4.646E+02, 1.856E+01, 6.357E+02, 8.085E+00, 7.482E+02, 2.698E+00
 6.000E+01, 4.700E+02, 1.077E+01, 6.397E+02, 5.841E+00, 7.516E+02, 8.616E-01
 7.000E+01, 4.740E+02, 7.578E+00, 6.428E+02, 3.816E+00, 7.541E+02, 3.540E-01
 8.000E+01, 4.772E+02, 5.363E+00, 6.451E+02, 2.550E+00, 7.561E+02, 1.730E-01
 9.000E+01, 4.796E+02, 3.404E+00, 6.470E+02, 1.896E+00, 7.576E+02, 1.190E-01
 1.000E+02, 4.817E+02, 2.589E+00, 6.485E+02, 1.450E+00, 7.589E+02, 5.948E-03
 1.100E+02, 4.833E+02, 1.911E+00, 6.497E+02, 1.072E+00, 7.599E+02, 0.000E+00
 1.200E+02, 4.847E+02, 1.366E+00, 6.508E+02, 8.098E-01, 7.607E+02, 0.000E+00
 1.300E+02, 4.859E+02, 9.668E-01, 6.516E+02, 5.633E-01, 7.614E+02, 0.000E+00
 1.400E+02, 4.868E+02, 5.875E-01, 6.523E+02, 4.358E-01, 7.620E+02, 0.000E+00
 1.500E+02, 4.877E+02, 4.139E-01, 6.529E+02, 3.337E-01, 7.625E+02, 0.000E+00
 1.600E+02, 4.883E+02, 2.941E-01, 6.534E+02, 2.315E-01, 7.629E+02, 0.000E+00
 1.700E+02, 4.889E+02, 1.985E-01, 6.538E+02, 1.291E-01, 7.632E+02, 0.000E+00
 1.800E+02, 4.894E+02, 1.566E-01, 6.541E+02, 5.433E-02, 7.635E+02, 0.000E+00
 1.900E+02, 4.898E+02, 1.170E-01, 6.544E+02, 9.908E-02, 7.637E+02, 0.000E+00
 2.000E+02, 4.901E+02, 9.029E-02, 6.546E+02, 1.559E-01, 7.639E+02, 0.000E+00
 2.100E+02, 4.904E+02, 7.032E-02, 6.548E+02, 1.290E-01, 7.640E+02, 0.000E+00
 2.200E+02, 4.906E+02, 5.370E-02, 6.550E+02, 5.580E-02, 7.642E+02, 0.000E+00
 2.300E+02, 4.908E+02, 5.193E-02, 6.551E+02, 2.513E-03, 7.643E+02, 0.000E+00
 2.400E+02, 4.910E+02, 5.193E-02, 6.552E+02, 0.000E+00, 7.643E+02, 0.000E+00
 2.500E+02, 4.912E+02, 4.234E-02, 6.553E+02, 0.000E+00, 7.644E+02, 0.000E+00
 2.600E+02, 4.913E+02, 2.237E-02, 6.554E+02, 0.000E+00, 7.645E+02, 0.000E+00
 2.700E+02, 4.914E+02, 3.838E-03, 6.554E+02, 0.000E+00, 7.645E+02, 0.000E+00
 2.800E+02, 4.915E+02, 0.000E+00, 6.555E+02, 0.000E+00, 7.646E+02, 0.000E+00
 2.900E+02, 4.915E+02, 0.000E+00, 6.555E+02, 0.000E+00, 7.646E+02, 0.000E+00
 3.000E+02, 4.916E+02, 0.000E+00, 6.556E+02, 0.000E+00, 7.646E+02, 0.000E+00
 3.100E+02, 4.916E+02, 0.000E+00, 6.556E+02, 0.000E+00, 7.646E+02, 0.000E+00
 3.200E+02, 4.917E+02, 0.000E+00, 6.556E+02, 0.000E+00, 7.647E+02, 0.000E+00
 3.300E+02, 4.917E+02, 0.000E+00, 6.556E+02, 0.000E+00, 7.647E+02, 0.000E+00
 3.305E+02, 4.917E+02, 0.000E+00, 6.556E+02, 0.000E+00, 7.647E+02, 0.000E+00
