s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p95_025","HRRPUA-CONE_2p95_025","WALL TEMPERATURE-CONE_2p95_050","HRRPUA-CONE_2p95_050","WALL TEMPERATURE-CONE_2p95_075","HRRPUA-CONE_2p95_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.405E+02, 0.000E+00, 2.464E+02, 0.000E+00, 3.427E+02, 0.000E+00
 2.000E+01, 2.374E+02, 0.000E+00, 4.113E+02, 0.000E+00, 5.484E+02, 1.075E+01
 3.000E+01, 2.816E+02, 0.000E+00, 4.703E+02, 0.000E+00, 6.069E+02, 3.893E+02
 4.000E+01, 3.119E+02, 0.000E+00, 5.056E+02, 2.464E+01, 6.396E+02, 8.531E+02
 5.000E+01, 3.359E+02, 0.000E+00, 5.313E+02, 3.567E+02, 6.627E+02, 1.111E+03
 6.000E+01, 3.558E+02, 0.000E+00, 5.513E+02, 6.372E+02, 6.804E+02, 1.330E+03
 7.000E+01, 3.727E+02, 0.000E+00, 5.674E+02, 8.050E+02, 6.944E+02, 1.524E+03
 8.000E+01, 3.872E+02, 0.000E+00, 5.807E+02, 9.460E+02, 7.057E+02, 1.646E+03
 9.000E+01, 3.998E+02, 0.000E+00, 5.917E+02, 1.052E+03, 7.149E+02, 1.661E+03
 1.000E+02, 4.107E+02, 0.000E+00, 6.008E+02, 1.132E+03, 7.226E+02, 1.380E+03
 1.100E+02, 4.202E+02, 0.000E+00, 6.086E+02, 1.187E+03, 7.289E+02, 7.958E+02
 1.200E+02, 4.285E+02, 0.000E+00, 6.151E+02, 1.211E+03, 7.341E+02, 1.666E+02
 1.300E+02, 4.358E+02, 0.000E+00, 6.206E+02, 1.184E+03, 7.385E+02, 3.662E+01
 1.400E+02, 4.421E+02, 2.023E+00, 6.252E+02, 1.005E+03, 7.422E+02, 1.427E+01
 1.500E+02, 4.477E+02, 4.305E+01, 6.292E+02, 7.078E+02, 7.453E+02, 5.638E+00
 1.600E+02, 4.525E+02, 1.510E+02, 6.326E+02, 4.664E+02, 7.479E+02, 2.382E+00
 1.700E+02, 4.568E+02, 2.830E+02, 6.354E+02, 2.534E+02, 7.501E+02, 1.105E+00
 1.800E+02, 4.606E+02, 3.871E+02, 6.379E+02, 8.989E+01, 7.519E+02, 7.534E-01
 1.900E+02, 4.638E+02, 4.633E+02, 6.400E+02, 2.956E+01, 7.534E+02, 4.385E-01
 2.000E+02, 4.667E+02, 5.245E+02, 6.418E+02, 1.387E+01, 7.547E+02, 9.091E-02
 2.100E+02, 4.693E+02, 5.812E+02, 6.433E+02, 8.889E+00, 7.558E+02, 0.000E+00
 2.200E+02, 4.715E+02, 6.481E+02, 6.446E+02, 6.366E+00, 7.567E+02, 0.000E+00
 2.300E+02, 4.735E+02, 7.138E+02, 6.457E+02, 3.751E+00, 7.575E+02, 0.000E+00
 2.400E+02, 4.752E+02, 7.741E+02, 6.466E+02, 1.641E+00, 7.581E+02, 0.000E+00
 2.500E+02, 4.767E+02, 8.248E+02, 6.474E+02, 1.250E+00, 7.587E+02, 0.000E+00
 2.600E+02, 4.780E+02, 8.719E+02, 6.481E+02, 9.718E-01, 7.591E+02, 0.000E+00
 2.700E+02, 4.792E+02, 9.018E+02, 6.487E+02, 6.943E-01, 7.595E+02, 0.000E+00
 2.800E+02, 4.802E+02, 9.009E+02, 6.492E+02, 4.865E-01, 7.599E+02, 0.000E+00
 2.900E+02, 4.811E+02, 8.432E+02, 6.496E+02, 3.160E-01, 7.601E+02, 0.000E+00
 3.000E+02, 4.819E+02, 7.105E+02, 6.500E+02, 1.451E-01, 7.604E+02, 0.000E+00
 3.100E+02, 4.826E+02, 5.561E+02, 6.503E+02, 1.033E-02, 7.606E+02, 0.000E+00
 3.200E+02, 4.832E+02, 3.841E+02, 6.506E+02, 0.000E+00, 7.607E+02, 0.000E+00
 3.300E+02, 4.837E+02, 1.987E+02, 6.508E+02, 0.000E+00, 7.609E+02, 0.000E+00
 3.400E+02, 4.842E+02, 7.000E+01, 6.510E+02, 0.000E+00, 7.610E+02, 0.000E+00
 3.500E+02, 4.846E+02, 2.874E+01, 6.512E+02, 0.000E+00, 7.611E+02, 0.000E+00
 3.600E+02, 4.850E+02, 1.769E+01, 6.513E+02, 0.000E+00, 7.612E+02, 0.000E+00
 3.700E+02, 4.853E+02, 1.363E+01, 6.514E+02, 0.000E+00, 7.612E+02, 0.000E+00
 3.800E+02, 4.856E+02, 9.568E+00, 6.515E+02, 0.000E+00, 7.613E+02, 0.000E+00
 3.900E+02, 4.858E+02, 6.282E+00, 6.516E+02, 0.000E+00, 7.613E+02, 0.000E+00
 4.000E+02, 4.860E+02, 5.112E+00, 6.517E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.100E+02, 4.862E+02, 4.066E+00, 6.518E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.200E+02, 4.864E+02, 3.020E+00, 6.518E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.300E+02, 4.865E+02, 1.974E+00, 6.519E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.400E+02, 4.866E+02, 1.208E+00, 6.519E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.500E+02, 4.868E+02, 1.012E+00, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.600E+02, 4.869E+02, 8.322E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.700E+02, 4.869E+02, 6.528E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.800E+02, 4.870E+02, 4.733E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.900E+02, 4.871E+02, 3.521E-01, 6.520E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.000E+02, 4.872E+02, 3.194E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.100E+02, 4.872E+02, 2.878E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.200E+02, 4.872E+02, 2.561E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.300E+02, 4.873E+02, 2.244E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.400E+02, 4.873E+02, 1.878E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.500E+02, 4.874E+02, 1.456E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.600E+02, 4.874E+02, 1.034E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.700E+02, 4.874E+02, 6.112E-02, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.800E+02, 4.874E+02, 1.895E-02, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.900E+02, 4.874E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.000E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.100E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.200E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.300E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.400E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.500E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.600E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.700E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.800E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.900E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.000E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.100E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.200E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.300E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.400E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.500E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.600E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.700E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.800E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.900E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.000E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.100E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.200E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.300E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.400E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.500E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.600E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.700E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.800E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.900E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 9.000E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 9.088E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
