s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_2p95_025","HRRPUA-CONE_2p95_025","WALL TEMPERATURE-CONE_2p95_050","HRRPUA-CONE_2p95_050","WALL TEMPERATURE-CONE_2p95_075","HRRPUA-CONE_2p95_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.414E+02, 0.000E+00, 2.488E+02, 0.000E+00, 3.473E+02, 0.000E+00
 2.000E+01, 2.377E+02, 0.000E+00, 4.123E+02, 0.000E+00, 5.499E+02, 1.075E+01
 3.000E+01, 2.817E+02, 0.000E+00, 4.706E+02, 0.000E+00, 6.073E+02, 3.893E+02
 4.000E+01, 3.120E+02, 0.000E+00, 5.058E+02, 2.464E+01, 6.398E+02, 8.474E+02
 5.000E+01, 3.359E+02, 0.000E+00, 5.314E+02, 3.567E+02, 6.629E+02, 1.109E+03
 6.000E+01, 3.558E+02, 0.000E+00, 5.514E+02, 6.372E+02, 6.805E+02, 1.350E+03
 7.000E+01, 3.727E+02, 0.000E+00, 5.675E+02, 8.040E+02, 6.945E+02, 1.533E+03
 8.000E+01, 3.872E+02, 0.000E+00, 5.807E+02, 9.410E+02, 7.058E+02, 1.647E+03
 9.000E+01, 3.998E+02, 0.000E+00, 5.917E+02, 1.055E+03, 7.150E+02, 1.660E+03
 1.000E+02, 4.107E+02, 0.000E+00, 6.009E+02, 1.140E+03, 7.226E+02, 1.387E+03
 1.100E+02, 4.202E+02, 0.000E+00, 6.086E+02, 1.197E+03, 7.289E+02, 7.756E+02
 1.200E+02, 4.285E+02, 0.000E+00, 6.151E+02, 1.223E+03, 7.342E+02, 1.598E+02
 1.300E+02, 4.358E+02, 0.000E+00, 6.206E+02, 1.179E+03, 7.386E+02, 3.594E+01
 1.400E+02, 4.421E+02, 2.023E+00, 6.253E+02, 9.663E+02, 7.422E+02, 1.410E+01
 1.500E+02, 4.477E+02, 4.305E+01, 6.292E+02, 7.017E+02, 7.453E+02, 5.513E+00
 1.600E+02, 4.525E+02, 1.509E+02, 6.326E+02, 4.846E+02, 7.479E+02, 2.352E+00
 1.700E+02, 4.568E+02, 2.829E+02, 6.355E+02, 2.600E+02, 7.501E+02, 1.091E+00
 1.800E+02, 4.606E+02, 3.871E+02, 6.379E+02, 9.298E+01, 7.519E+02, 7.481E-01
 1.900E+02, 4.639E+02, 4.633E+02, 6.400E+02, 3.005E+01, 7.534E+02, 4.316E-01
 2.000E+02, 4.667E+02, 5.259E+02, 6.418E+02, 1.414E+01, 7.547E+02, 8.608E-02
 2.100E+02, 4.693E+02, 5.930E+02, 6.433E+02, 8.970E+00, 7.558E+02, 0.000E+00
 2.200E+02, 4.715E+02, 6.629E+02, 6.446E+02, 6.449E+00, 7.567E+02, 0.000E+00
 2.300E+02, 4.735E+02, 7.276E+02, 6.457E+02, 3.838E+00, 7.575E+02, 0.000E+00
 2.400E+02, 4.752E+02, 7.836E+02, 6.466E+02, 1.676E+00, 7.581E+02, 0.000E+00
 2.500E+02, 4.767E+02, 8.231E+02, 6.474E+02, 1.259E+00, 7.587E+02, 0.000E+00
 2.600E+02, 4.780E+02, 8.563E+02, 6.481E+02, 9.809E-01, 7.591E+02, 0.000E+00
 2.700E+02, 4.792E+02, 8.758E+02, 6.487E+02, 7.029E-01, 7.595E+02, 0.000E+00
 2.800E+02, 4.802E+02, 8.747E+02, 6.492E+02, 4.920E-01, 7.599E+02, 0.000E+00
 2.900E+02, 4.811E+02, 8.317E+02, 6.496E+02, 3.216E-01, 7.601E+02, 0.000E+00
 3.000E+02, 4.819E+02, 7.254E+02, 6.500E+02, 1.507E-01, 7.604E+02, 0.000E+00
 3.100E+02, 4.826E+02, 5.654E+02, 6.503E+02, 1.236E-02, 7.606E+02, 0.000E+00
 3.200E+02, 4.832E+02, 3.865E+02, 6.506E+02, 0.000E+00, 7.607E+02, 0.000E+00
 3.300E+02, 4.837E+02, 2.007E+02, 6.508E+02, 0.000E+00, 7.609E+02, 0.000E+00
 3.400E+02, 4.842E+02, 7.090E+01, 6.510E+02, 0.000E+00, 7.610E+02, 0.000E+00
 3.500E+02, 4.846E+02, 2.903E+01, 6.512E+02, 0.000E+00, 7.611E+02, 0.000E+00
 3.600E+02, 4.850E+02, 1.774E+01, 6.513E+02, 0.000E+00, 7.612E+02, 0.000E+00
 3.700E+02, 4.853E+02, 1.368E+01, 6.514E+02, 0.000E+00, 7.612E+02, 0.000E+00
 3.800E+02, 4.856E+02, 9.618E+00, 6.515E+02, 0.000E+00, 7.613E+02, 0.000E+00
 3.900E+02, 4.858E+02, 6.305E+00, 6.516E+02, 0.000E+00, 7.613E+02, 0.000E+00
 4.000E+02, 4.860E+02, 5.125E+00, 6.517E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.100E+02, 4.862E+02, 4.079E+00, 6.518E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.200E+02, 4.864E+02, 3.033E+00, 6.518E+02, 0.000E+00, 7.614E+02, 0.000E+00
 4.300E+02, 4.865E+02, 1.986E+00, 6.519E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.400E+02, 4.866E+02, 1.212E+00, 6.519E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.500E+02, 4.868E+02, 1.014E+00, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.600E+02, 4.869E+02, 8.344E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.700E+02, 4.869E+02, 6.550E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.800E+02, 4.870E+02, 4.755E-01, 6.520E+02, 0.000E+00, 7.615E+02, 0.000E+00
 4.900E+02, 4.871E+02, 3.527E-01, 6.520E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.000E+02, 4.872E+02, 3.198E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.100E+02, 4.872E+02, 2.882E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.200E+02, 4.872E+02, 2.565E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.300E+02, 4.873E+02, 2.248E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.400E+02, 4.873E+02, 1.883E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.500E+02, 4.874E+02, 1.461E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.600E+02, 4.874E+02, 1.039E-01, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.700E+02, 4.874E+02, 6.164E-02, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.800E+02, 4.874E+02, 1.944E-02, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 5.900E+02, 4.874E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.000E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.100E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.200E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.300E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.400E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.500E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.600E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.700E+02, 4.875E+02, 0.000E+00, 6.521E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.800E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 6.900E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.000E+02, 4.875E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.100E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.200E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.300E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.400E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.500E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.600E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.700E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.800E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 7.900E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.000E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.100E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.200E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.300E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.400E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.500E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.600E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.700E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.800E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 8.900E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 9.000E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
 9.088E+02, 4.876E+02, 0.000E+00, 6.522E+02, 0.000E+00, 7.616E+02, 0.000E+00
