s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_12p70_025","HRRPUA-CONE_12p70_025","WALL TEMPERATURE-CONE_12p70_050","HRRPUA-CONE_12p70_050","WALL TEMPERATURE-CONE_12p70_070","HRRPUA-CONE_12p70_070"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 7.519E+01, 0.000E+00, 1.230E+02, 0.000E+00, 1.609E+02, 0.000E+00
 2.000E+01, 1.224E+02, 0.000E+00, 2.154E+02, 0.000E+00, 2.874E+02, 0.000E+00
 3.000E+01, 1.494E+02, 0.000E+00, 2.661E+02, 0.000E+00, 3.540E+02, 0.000E+00
 4.000E+01, 1.698E+02, 0.000E+00, 3.030E+02, 0.000E+00, 4.006E+02, 0.000E+00
 5.000E+01, 1.865E+02, 0.000E+00, 3.320E+02, 0.000E+00, 4.358E+02, 4.510E+00
 6.000E+01, 2.008E+02, 0.000E+00, 3.558E+02, 0.000E+00, 4.636E+02, 1.509E+02
 7.000E+01, 2.133E+02, 0.000E+00, 3.759E+02, 0.000E+00, 4.862E+02, 2.834E+02
 8.000E+01, 2.244E+02, 0.000E+00, 3.930E+02, 0.000E+00, 5.050E+02, 3.093E+02
 9.000E+01, 2.344E+02, 0.000E+00, 4.078E+02, 0.000E+00, 5.208E+02, 2.786E+02
 1.000E+02, 2.434E+02, 0.000E+00, 4.208E+02, 1.951E+01, 5.343E+02, 2.535E+02
 1.100E+02, 2.516E+02, 0.000E+00, 4.321E+02, 1.279E+02, 5.458E+02, 2.309E+02
 1.200E+02, 2.591E+02, 0.000E+00, 4.422E+02, 2.675E+02, 5.559E+02, 2.171E+02
 1.300E+02, 2.660E+02, 0.000E+00, 4.512E+02, 2.659E+02, 5.647E+02, 2.046E+02
 1.400E+02, 2.723E+02, 0.000E+00, 4.593E+02, 2.398E+02, 5.726E+02, 1.961E+02
 1.500E+02, 2.783E+02, 0.000E+00, 4.666E+02, 2.221E+02, 5.795E+02, 1.930E+02
 1.600E+02, 2.838E+02, 0.000E+00, 4.733E+02, 2.071E+02, 5.858E+02, 1.919E+02
 1.700E+02, 2.889E+02, 0.000E+00, 4.793E+02, 1.955E+02, 5.915E+02, 1.881E+02
 1.800E+02, 2.938E+02, 0.000E+00, 4.849E+02, 1.886E+02, 5.967E+02, 1.822E+02
 1.900E+02, 2.983E+02, 0.000E+00, 4.901E+02, 1.826E+02, 6.014E+02, 1.762E+02
 2.000E+02, 3.026E+02, 0.000E+00, 4.949E+02, 1.778E+02, 6.058E+02, 1.722E+02
 2.100E+02, 3.067E+02, 0.000E+00, 4.994E+02, 1.723E+02, 6.099E+02, 1.730E+02
 2.200E+02, 3.106E+02, 0.000E+00, 5.036E+02, 1.665E+02, 6.137E+02, 1.731E+02
 2.300E+02, 3.143E+02, 0.000E+00, 5.075E+02, 1.614E+02, 6.173E+02, 1.715E+02
 2.400E+02, 3.179E+02, 0.000E+00, 5.113E+02, 1.576E+02, 6.207E+02, 1.699E+02
 2.500E+02, 3.213E+02, 0.000E+00, 5.148E+02, 1.556E+02, 6.239E+02, 1.684E+02
 2.600E+02, 3.245E+02, 0.000E+00, 5.181E+02, 1.549E+02, 6.269E+02, 1.692E+02
 2.700E+02, 3.277E+02, 0.000E+00, 5.213E+02, 1.541E+02, 6.298E+02, 1.710E+02
 2.800E+02, 3.307E+02, 0.000E+00, 5.244E+02, 1.530E+02, 6.325E+02, 1.727E+02
 2.900E+02, 3.336E+02, 0.000E+00, 5.273E+02, 1.524E+02, 6.351E+02, 1.744E+02
 3.000E+02, 3.364E+02, 0.000E+00, 5.302E+02, 1.519E+02, 6.377E+02, 1.762E+02
 3.100E+02, 3.391E+02, 0.000E+00, 5.329E+02, 1.513E+02, 6.401E+02, 1.779E+02
 3.200E+02, 3.418E+02, 0.000E+00, 5.355E+02, 1.506E+02, 6.424E+02, 1.797E+02
 3.300E+02, 3.444E+02, 0.000E+00, 5.380E+02, 1.500E+02, 6.447E+02, 1.822E+02
 3.400E+02, 3.469E+02, 0.000E+00, 5.404E+02, 1.503E+02, 6.469E+02, 1.875E+02
 3.500E+02, 3.493E+02, 0.000E+00, 5.428E+02, 1.513E+02, 6.490E+02, 1.891E+02
 3.600E+02, 3.517E+02, 0.000E+00, 5.451E+02, 1.526E+02, 6.510E+02, 1.900E+02
 3.700E+02, 3.540E+02, 0.000E+00, 5.473E+02, 1.539E+02, 6.530E+02, 1.909E+02
 3.800E+02, 3.562E+02, 0.000E+00, 5.494E+02, 1.553E+02, 6.549E+02, 1.935E+02
 3.900E+02, 3.584E+02, 0.000E+00, 5.515E+02, 1.566E+02, 6.568E+02, 2.003E+02
 4.000E+02, 3.606E+02, 0.000E+00, 5.535E+02, 1.578E+02, 6.586E+02, 2.063E+02
 4.100E+02, 3.627E+02, 0.000E+00, 5.555E+02, 1.589E+02, 6.604E+02, 2.072E+02
 4.200E+02, 3.647E+02, 0.000E+00, 5.575E+02, 1.597E+02, 6.621E+02, 2.070E+02
 4.300E+02, 3.667E+02, 0.000E+00, 5.593E+02, 1.602E+02, 6.638E+02, 2.069E+02
 4.400E+02, 3.687E+02, 0.000E+00, 5.612E+02, 1.600E+02, 6.654E+02, 2.097E+02
 4.500E+02, 3.706E+02, 0.000E+00, 5.630E+02, 1.598E+02, 6.670E+02, 2.139E+02
 4.600E+02, 3.725E+02, 0.000E+00, 5.647E+02, 1.602E+02, 6.685E+02, 2.163E+02
 4.700E+02, 3.744E+02, 0.000E+00, 5.664E+02, 1.613E+02, 6.701E+02, 2.184E+02
 4.800E+02, 3.762E+02, 0.000E+00, 5.681E+02, 1.619E+02, 6.715E+02, 2.204E+02
 4.900E+02, 3.780E+02, 0.000E+00, 5.697E+02, 1.615E+02, 6.730E+02, 2.225E+02
 5.000E+02, 3.798E+02, 0.000E+00, 5.713E+02, 1.611E+02, 6.744E+02, 2.246E+02
 5.100E+02, 3.815E+02, 0.000E+00, 5.729E+02, 1.601E+02, 6.758E+02, 2.266E+02
 5.200E+02, 3.832E+02, 0.000E+00, 5.744E+02, 1.589E+02, 6.771E+02, 2.286E+02
 5.300E+02, 3.848E+02, 6.239E-01, 5.759E+02, 1.579E+02, 6.784E+02, 2.307E+02
 5.400E+02, 3.864E+02, 2.107E+01, 5.773E+02, 1.580E+02, 6.797E+02, 2.324E+02
 5.500E+02, 3.880E+02, 5.267E+01, 5.787E+02, 1.586E+02, 6.810E+02, 2.322E+02
 5.600E+02, 3.896E+02, 9.103E+01, 5.801E+02, 1.592E+02, 6.822E+02, 2.318E+02
 5.700E+02, 3.912E+02, 1.143E+02, 5.815E+02, 1.597E+02, 6.834E+02, 2.314E+02
 5.800E+02, 3.927E+02, 1.288E+02, 5.828E+02, 1.603E+02, 6.846E+02, 2.310E+02
 5.900E+02, 3.942E+02, 1.396E+02, 5.842E+02, 1.608E+02, 6.858E+02, 2.305E+02
 6.000E+02, 3.956E+02, 1.341E+02, 5.854E+02, 1.614E+02, 6.869E+02, 2.301E+02
 6.100E+02, 3.971E+02, 1.271E+02, 5.867E+02, 1.621E+02, 6.880E+02, 2.293E+02
 6.200E+02, 3.985E+02, 1.210E+02, 5.879E+02, 1.632E+02, 6.891E+02, 2.252E+02
 6.300E+02, 3.999E+02, 1.157E+02, 5.891E+02, 1.622E+02, 6.901E+02, 2.205E+02
 6.400E+02, 4.012E+02, 1.108E+02, 5.903E+02, 1.609E+02, 6.911E+02, 2.175E+02
 6.500E+02, 4.026E+02, 1.060E+02, 5.915E+02, 1.602E+02, 6.922E+02, 2.152E+02
 6.600E+02, 4.039E+02, 1.011E+02, 5.926E+02, 1.620E+02, 6.931E+02, 2.129E+02
 6.700E+02, 4.052E+02, 9.658E+01, 5.937E+02, 1.614E+02, 6.941E+02, 2.101E+02
 6.800E+02, 4.065E+02, 9.349E+01, 5.948E+02, 1.591E+02, 6.951E+02, 2.027E+02
 6.900E+02, 4.077E+02, 9.055E+01, 5.958E+02, 1.576E+02, 6.960E+02, 1.940E+02
 7.000E+02, 4.090E+02, 8.767E+01, 5.969E+02, 1.573E+02, 6.969E+02, 1.887E+02
 7.100E+02, 4.102E+02, 8.484E+01, 5.979E+02, 1.573E+02, 6.978E+02, 1.823E+02
 7.200E+02, 4.114E+02, 8.217E+01, 5.989E+02, 1.569E+02, 6.987E+02, 1.750E+02
 7.300E+02, 4.126E+02, 8.041E+01, 5.999E+02, 1.548E+02, 6.995E+02, 1.694E+02
 7.400E+02, 4.137E+02, 7.887E+01, 6.009E+02, 1.521E+02, 7.003E+02, 1.661E+02
 7.500E+02, 4.149E+02, 7.767E+01, 6.018E+02, 1.505E+02, 7.011E+02, 1.609E+02
 7.600E+02, 4.160E+02, 7.738E+01, 6.027E+02, 1.510E+02, 7.019E+02, 1.549E+02
 7.700E+02, 4.171E+02, 7.716E+01, 6.036E+02, 1.505E+02, 7.027E+02, 1.490E+02
 7.800E+02, 4.182E+02, 7.694E+01, 6.045E+02, 1.484E+02, 7.035E+02, 1.430E+02
 7.900E+02, 4.192E+02, 7.673E+01, 6.054E+02, 1.460E+02, 7.042E+02, 1.371E+02
 8.000E+02, 4.203E+02, 7.649E+01, 6.062E+02, 1.430E+02, 7.050E+02, 1.317E+02
 8.100E+02, 4.213E+02, 7.565E+01, 6.071E+02, 1.399E+02, 7.057E+02, 1.251E+02
 8.200E+02, 4.223E+02, 7.452E+01, 6.079E+02, 1.372E+02, 7.064E+02, 1.179E+02
 8.300E+02, 4.233E+02, 7.340E+01, 6.087E+02, 1.347E+02, 7.071E+02, 1.105E+02
 8.400E+02, 4.243E+02, 7.229E+01, 6.095E+02, 1.319E+02, 7.078E+02, 1.047E+02
 8.500E+02, 4.253E+02, 7.118E+01, 6.103E+02, 1.273E+02, 7.084E+02, 1.004E+02
 8.600E+02, 4.262E+02, 7.008E+01, 6.110E+02, 1.252E+02, 7.091E+02, 9.542E+01
 8.700E+02, 4.271E+02, 6.899E+01, 6.118E+02, 1.250E+02, 7.097E+02, 8.763E+01
 8.800E+02, 4.281E+02, 6.791E+01, 6.125E+02, 1.242E+02, 7.103E+02, 7.910E+01
 8.900E+02, 4.290E+02, 6.732E+01, 6.132E+02, 1.211E+02, 7.109E+02, 7.058E+01
 9.000E+02, 4.298E+02, 6.749E+01, 6.139E+02, 1.182E+02, 7.115E+02, 6.211E+01
 9.100E+02, 4.307E+02, 6.768E+01, 6.146E+02, 1.164E+02, 7.121E+02, 5.634E+01
 9.200E+02, 4.316E+02, 6.787E+01, 6.153E+02, 1.137E+02, 7.127E+02, 5.136E+01
 9.300E+02, 4.324E+02, 6.805E+01, 6.159E+02, 1.109E+02, 7.132E+02, 4.354E+01
 9.400E+02, 4.333E+02, 6.796E+01, 6.166E+02, 1.081E+02, 7.138E+02, 3.539E+01
 9.500E+02, 4.341E+02, 6.767E+01, 6.172E+02, 1.050E+02, 7.143E+02, 2.923E+01
 9.600E+02, 4.349E+02, 6.739E+01, 6.178E+02, 1.015E+02, 7.149E+02, 2.542E+01
 9.700E+02, 4.357E+02, 6.710E+01, 6.184E+02, 9.734E+01, 7.154E+02, 2.161E+01
 9.800E+02, 4.365E+02, 6.681E+01, 6.190E+02, 9.317E+01, 7.159E+02, 1.781E+01
 9.900E+02, 4.372E+02, 6.653E+01, 6.196E+02, 9.061E+01, 7.164E+02, 1.483E+01
 1.000E+03, 4.380E+02, 6.624E+01, 6.202E+02, 8.823E+01, 7.169E+02, 1.393E+01
 1.010E+03, 4.387E+02, 6.596E+01, 6.208E+02, 8.617E+01, 7.173E+02, 1.313E+01
 1.020E+03, 4.395E+02, 6.567E+01, 6.213E+02, 8.626E+01, 7.178E+02, 1.255E+01
 1.030E+03, 4.402E+02, 6.560E+01, 6.219E+02, 8.679E+01, 7.182E+02, 1.229E+01
 1.040E+03, 4.409E+02, 6.590E+01, 6.224E+02, 8.663E+01, 7.187E+02, 1.203E+01
 1.050E+03, 4.416E+02, 6.621E+01, 6.229E+02, 7.603E+01, 7.191E+02, 1.178E+01
 1.060E+03, 4.423E+02, 6.653E+01, 6.234E+02, 6.672E+01, 7.196E+02, 1.152E+01
 1.070E+03, 4.429E+02, 6.684E+01, 6.239E+02, 6.539E+01, 7.200E+02, 1.126E+01
 1.080E+03, 4.436E+02, 6.715E+01, 6.244E+02, 6.416E+01, 7.204E+02, 1.101E+01
 1.090E+03, 4.443E+02, 6.747E+01, 6.249E+02, 6.272E+01, 7.208E+02, 1.075E+01
 1.100E+03, 4.449E+02, 6.778E+01, 6.254E+02, 6.090E+01, 7.212E+02, 1.050E+01
 1.110E+03, 4.455E+02, 6.810E+01, 6.259E+02, 5.909E+01, 7.216E+02, 1.024E+01
 1.120E+03, 4.462E+02, 6.841E+01, 6.263E+02, 5.729E+01, 7.219E+02, 9.983E+00
 1.130E+03, 4.468E+02, 6.873E+01, 6.268E+02, 5.556E+01, 7.223E+02, 9.726E+00
 1.140E+03, 4.474E+02, 6.905E+01, 6.272E+02, 5.413E+01, 7.227E+02, 9.470E+00
 1.150E+03, 4.480E+02, 6.936E+01, 6.276E+02, 5.278E+01, 7.230E+02, 9.214E+00
 1.160E+03, 4.486E+02, 6.968E+01, 6.281E+02, 5.143E+01, 7.234E+02, 8.957E+00
 1.170E+03, 4.491E+02, 7.000E+01, 6.285E+02, 5.010E+01, 7.237E+02, 8.707E+00
 1.180E+03, 4.497E+02, 7.032E+01, 6.289E+02, 4.877E+01, 7.241E+02, 8.517E+00
 1.190E+03, 4.503E+02, 7.064E+01, 6.293E+02, 4.745E+01, 7.244E+02, 8.343E+00
 1.200E+03, 4.508E+02, 7.096E+01, 6.297E+02, 4.615E+01, 7.247E+02, 8.169E+00
 1.210E+03, 4.513E+02, 7.129E+01, 6.301E+02, 4.485E+01, 7.250E+02, 7.995E+00
 1.220E+03, 4.519E+02, 7.164E+01, 6.304E+02, 4.356E+01, 7.253E+02, 7.821E+00
 1.230E+03, 4.524E+02, 7.259E+01, 6.308E+02, 4.228E+01, 7.256E+02, 7.647E+00
 1.240E+03, 4.529E+02, 7.378E+01, 6.312E+02, 4.101E+01, 7.259E+02, 7.473E+00
 1.250E+03, 4.534E+02, 7.484E+01, 6.315E+02, 3.974E+01, 7.262E+02, 7.299E+00
 1.260E+03, 4.539E+02, 7.515E+01, 6.319E+02, 3.849E+01, 7.265E+02, 7.125E+00
 1.270E+03, 4.544E+02, 7.532E+01, 6.322E+02, 3.724E+01, 7.268E+02, 6.951E+00
 1.280E+03, 4.549E+02, 7.549E+01, 6.325E+02, 3.604E+01, 7.271E+02, 6.777E+00
 1.290E+03, 4.554E+02, 7.566E+01, 6.329E+02, 3.505E+01, 7.273E+02, 6.603E+00
 1.300E+03, 4.558E+02, 7.583E+01, 6.332E+02, 3.408E+01, 7.276E+02, 6.429E+00
 1.310E+03, 4.563E+02, 7.600E+01, 6.335E+02, 3.308E+01, 7.279E+02, 6.255E+00
 1.320E+03, 4.567E+02, 7.617E+01, 6.338E+02, 3.201E+01, 7.281E+02, 6.081E+00
 1.330E+03, 4.572E+02, 7.634E+01, 6.341E+02, 3.094E+01, 7.284E+02, 5.092E+00
