s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 1.025E+00, 4.958E-01, 4.929E-01, 9.484E-05, 1.196E+00
 2.058E+00, 1.262E+00, 1.327E+00, 9.307E-05, 1.196E+00
 3.023E+00, 1.933E+00, 2.148E+00, 2.171E-04, 1.196E+00
 4.026E+00, 2.513E+00, 2.961E+00, 1.122E-03, 1.196E+00
 5.009E+00, 3.033E+00, 3.712E+00, 3.214E-03, 1.196E+00
 6.018E+00, 3.500E+00, 4.343E+00, 5.384E-03, 1.196E+00
 7.001E+00, 3.910E+00, 5.178E+00, 5.230E-03, 1.196E+00
 8.006E+00, 4.227E+00, 5.702E+00, 4.955E-03, 1.196E+00
 9.000E+00, 4.387E+00, 5.935E+00, 5.753E-03, 1.196E+00
 1.000E+01, 4.372E+00, 5.644E+00, 5.897E-03, 1.196E+00
 1.101E+01, 4.291E+00, 5.408E+00, 4.905E-03, 1.196E+00
 1.201E+01, 4.214E+00, 5.095E+00, 4.692E-03, 1.196E+00
 1.300E+01, 4.175E+00, 5.460E+00, 3.976E-03, 1.196E+00
 1.401E+01, 4.164E+00, 5.176E+00, 4.781E-03, 1.196E+00
 1.501E+01, 4.165E+00, 5.385E+00, 4.345E-03, 1.196E+00
 1.601E+01, 4.159E+00, 5.381E+00, 5.346E-03, 1.196E+00
 1.701E+01, 4.146E+00, 5.410E+00, 4.571E-03, 1.196E+00
 1.801E+01, 4.127E+00, 5.203E+00, 5.299E-03, 1.196E+00
 1.900E+01, 4.124E+00, 5.191E+00, 4.356E-03, 1.196E+00
 2.001E+01, 4.110E+00, 4.962E+00, 4.687E-03, 1.196E+00
 2.101E+01, 4.110E+00, 5.111E+00, 4.416E-03, 1.196E+00
 2.201E+01, 4.113E+00, 5.249E+00, 5.047E-03, 1.196E+00
 2.301E+01, 4.109E+00, 5.041E+00, 4.849E-03, 1.196E+00
