s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,
Time,"SPK_1","TC_1_1","TC_1_2","TC_1_3","TC_1_4","TC_1_5","SPK_2","TC_2_1","TC_2_2","TC_2_3","TC_2_4","TC_2_5","SPK_3","TC_3_1","TC_3_2","TC_3_3","TC_3_4","TC_3_5","SPK_4","TC_4_1","TC_4_2","TC_4_3","TC_4_4","TC_4_5","Acts"
 0.000E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 4.021E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 8.031E+00, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 0.000E+00
 1.203E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.732E+01, 2.816E+01, 2.877E+01, 2.701E+01, 2.700E+01, 2.702E+01, 2.794E+01, 2.982E+01, 2.821E+01, 2.701E+01, 0.000E+00
 1.600E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.706E+01, 3.201E+01, 3.155E+01, 3.080E+01, 2.992E+01, 2.702E+01, 2.712E+01, 3.359E+01, 3.163E+01, 2.980E+01, 2.827E+01, 2.702E+01, 0.000E+00
 2.003E+01, 2.700E+01, 2.700E+01, 2.703E+01, 2.721E+01, 2.709E+01, 2.701E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.700E+01, 2.701E+01, 2.701E+01, 2.739E+01, 3.663E+01, 3.297E+01, 2.972E+01, 2.704E+01, 2.702E+01, 2.746E+01, 3.664E+01, 3.344E+01, 2.966E+01, 2.707E+01, 2.702E+01, 0.000E+00
 2.402E+01, 2.704E+01, 2.960E+01, 3.048E+01, 3.083E+01, 3.026E+01, 2.701E+01, 2.702E+01, 2.927E+01, 2.932E+01, 2.951E+01, 2.947E+01, 2.701E+01, 2.785E+01, 3.962E+01, 3.341E+01, 3.033E+01, 2.704E+01, 2.703E+01, 2.791E+01, 3.960E+01, 3.402E+01, 2.997E+01, 2.704E+01, 2.703E+01, 0.000E+00
 2.802E+01, 2.717E+01, 3.153E+01, 3.145E+01, 3.132E+01, 2.984E+01, 2.702E+01, 2.713E+01, 3.104E+01, 3.077E+01, 2.998E+01, 2.974E+01, 2.702E+01, 2.835E+01, 4.058E+01, 3.381E+01, 3.022E+01, 2.706E+01, 2.705E+01, 2.843E+01, 3.850E+01, 3.448E+01, 3.135E+01, 2.706E+01, 2.705E+01, 0.000E+00
 3.200E+01, 2.727E+01, 3.048E+01, 3.120E+01, 3.166E+01, 2.950E+01, 2.703E+01, 2.725E+01, 3.124E+01, 3.144E+01, 3.057E+01, 2.927E+01, 2.703E+01, 2.883E+01, 3.805E+01, 3.355E+01, 3.224E+01, 2.709E+01, 2.707E+01, 2.888E+01, 4.058E+01, 3.542E+01, 3.274E+01, 2.707E+01, 2.707E+01, 0.000E+00
