s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-6.4794224E-017
 1.0127034E+000,-5.6610223E-005, 7.7672197E-005
 2.0254068E+000, 1.1913463E-003, 3.5040493E-003
 3.0114601E+000, 6.3335429E-003, 3.3077112E-002
 4.0241635E+000, 1.4562304E-002, 8.8493823E-002
 5.0102168E+000, 2.3881003E-002, 1.6582954E-001
 6.0229202E+000, 3.2498439E-002, 2.5185641E-001
 7.0089736E+000, 3.9879688E-002, 3.5555268E-001
 8.0216770E+000, 4.4927383E-002, 3.9165942E-001
 9.0077303E+000, 4.8968692E-002, 3.7844666E-001
 1.0020434E+001, 5.3319089E-002, 3.6563852E-001
 1.1006487E+001, 5.8375531E-002, 3.6012363E-001
 1.2019190E+001, 6.4706826E-002, 3.6884561E-001
 1.3005244E+001, 7.2739074E-002, 3.6965282E-001
 1.4017947E+001, 8.0320397E-002, 3.6624951E-001
 1.5004000E+001, 8.6260185E-002, 3.7704905E-001
 1.6016704E+001, 9.1115657E-002, 3.8018836E-001
 1.7002757E+001, 9.3877678E-002, 3.8582013E-001
 1.8015461E+001, 9.4337665E-002, 3.8013284E-001
 1.9001514E+001, 9.4576383E-002, 3.7351106E-001
 2.0014217E+001, 9.5074944E-002, 3.8385562E-001
 2.1000271E+001, 9.5322631E-002, 4.0926778E-001
 2.2012974E+001, 9.5485009E-002, 3.9784481E-001
 2.3025677E+001, 9.4684444E-002, 3.8565498E-001
 2.4011731E+001, 9.5036259E-002, 4.0242815E-001
 2.5024434E+001, 9.3913184E-002, 4.0426104E-001
 2.6010487E+001, 9.3829692E-002, 4.0754309E-001
 2.7023191E+001, 9.4194323E-002, 3.9659138E-001
 2.8009244E+001, 9.4499599E-002, 3.9312108E-001
 2.9021948E+001, 9.3662093E-002, 3.8128531E-001
 3.0008001E+001, 9.4217791E-002, 3.9999123E-001
 3.1020704E+001, 9.5231340E-002, 4.0227559E-001
 3.2006758E+001, 9.7521716E-002, 4.0844299E-001
 3.3019461E+001, 9.8485091E-002, 4.0245991E-001
 3.4005514E+001, 1.0048654E-001, 4.0135251E-001
 3.5018218E+001, 1.0365428E-001, 4.2500130E-001
 3.6004271E+001, 1.0445116E-001, 4.2744581E-001
 3.7016974E+001, 1.0018847E-001, 4.0443748E-001
 3.8003028E+001, 9.7175715E-002, 3.8701055E-001
 3.9015731E+001, 9.5886683E-002, 4.0451075E-001
