s,kW/m2,kW/m2,Pa,kg/m3
Time,"Q1-0","Q2-0","p0","rho"
 0.0000000E+000,-8.8950235E-003, 8.9560068E-003, 1.0132500E+005, 1.1794096E+000
 1.0041237E+000,-8.5887733E-003, 8.6279461E-003, 1.0132494E+005, 1.1794091E+000
 2.0082473E+000,-8.0646497E-003, 8.0241632E-003, 1.0132481E+005, 1.1794087E+000
 3.0123710E+000,-7.5788374E-003, 7.5196219E-003, 1.0132468E+005, 1.1794098E+000
 4.0164946E+000,-7.0815055E-003, 7.1032939E-003, 1.0132455E+005, 1.1794131E+000
 5.0206183E+000,-6.6212828E-003, 6.7817093E-003, 1.0132441E+005, 1.1794192E+000
 6.0024281E+000,-6.2274348E-003, 6.4893168E-003, 1.0132428E+005, 1.1794293E+000
 7.0065518E+000,-6.0067600E-003, 6.1952043E-003, 1.0132415E+005, 1.1794410E+000
 8.0106754E+000,-5.8147239E-003, 5.9440738E-003, 1.0132402E+005, 1.1794556E+000
 9.0147991E+000,-5.8090345E-003, 5.6850777E-003, 1.0132389E+005, 1.1794677E+000
 1.0018923E+001,-5.4462414E-003, 5.5064838E-003, 1.0132376E+005, 1.1794789E+000
 1.1000733E+001,-5.4728698E-003, 5.3663299E-003, 1.0132364E+005, 1.1794903E+000
 1.2004856E+001,-5.3339459E-003, 5.3362707E-003, 1.0132353E+005, 1.1794983E+000
 1.3008980E+001,-5.5782470E-003, 5.6862053E-003, 1.0132341E+005, 1.1795099E+000
 1.4013104E+001,-5.7975828E-003, 5.7769985E-003, 1.0132329E+005, 1.1795169E+000
 1.5017227E+001,-5.6832186E-003, 5.7242813E-003, 1.0132318E+005, 1.1795268E+000
 1.6021351E+001,-5.7716016E-003, 5.8982343E-003, 1.0132306E+005, 1.1795316E+000
 1.7003161E+001,-6.3068218E-003, 6.4117280E-003, 1.0132294E+005, 1.1795176E+000
 1.8007284E+001,-6.4756900E-003, 6.5386501E-003, 1.0132283E+005, 1.1794949E+000
 1.9011408E+001,-6.4305629E-003, 6.5504712E-003, 1.0132273E+005, 1.1794689E+000
 2.0015532E+001,-6.5602068E-003, 6.8352340E-003, 1.0132261E+005, 1.1794404E+000
 2.1019655E+001,-6.7581899E-003, 7.0774871E-003, 1.0132250E+005, 1.1794105E+000
 2.2001465E+001,-7.0215153E-003, 7.0999838E-003, 1.0132240E+005, 1.1793857E+000
 2.3005589E+001,-7.1757772E-003, 7.1673954E-003, 1.0132232E+005, 1.1793649E+000
 2.4009712E+001,-7.3671637E-003, 7.8522403E-003, 1.0132224E+005, 1.1793479E+000
 2.5013836E+001,-7.4598752E-003, 7.7434075E-003, 1.0132216E+005, 1.1793405E+000
 2.6017960E+001,-7.6496558E-003, 7.1426616E-003, 1.0132209E+005, 1.1793174E+000
 2.7022083E+001,-7.9724042E-003, 7.1973916E-003, 1.0132202E+005, 1.1792446E+000
 2.8003893E+001,-8.0878368E-003, 7.5384809E-003, 1.0132193E+005, 1.1791764E+000
 2.9008017E+001,-8.1536276E-003, 7.5510088E-003, 1.0132182E+005, 1.1791326E+000
 3.0012140E+001,-7.9560826E-003, 7.6233407E-003, 1.0132172E+005, 1.1790562E+000
 3.1016264E+001,-7.6530373E-003, 7.6371208E-003, 1.0132162E+005, 1.1789980E+000
 3.2020388E+001,-7.5384614E-003, 7.9209782E-003, 1.0132151E+005, 1.1791111E+000
 3.3002198E+001,-7.3891688E-003, 7.9274654E-003, 1.0132140E+005, 1.1790903E+000
 3.4006321E+001,-7.2334566E-003, 7.8656228E-003, 1.0132129E+005, 1.1790452E+000
 3.5010445E+001,-7.4622479E-003, 7.8220048E-003, 1.0132120E+005, 1.1790768E+000
 3.6014569E+001,-7.3460226E-003, 8.0849756E-003, 1.0132113E+005, 1.1790767E+000
 3.7018692E+001,-7.4891207E-003, 7.6275886E-003, 1.0132109E+005, 1.1791435E+000
 3.8000502E+001,-7.5588099E-003, 7.3853829E-003, 1.0132108E+005, 1.1791793E+000
 3.9004626E+001,-7.4063103E-003, 7.2256077E-003, 1.0132110E+005, 1.1790798E+000
 4.0008749E+001,-7.3097290E-003, 7.2886707E-003, 1.0132116E+005, 1.1791443E+000
 4.1012873E+001,-7.4715647E-003, 7.1952546E-003, 1.0132123E+005, 1.1795755E+000
 4.2016997E+001,-7.6863725E-003, 7.3006101E-003, 1.0132128E+005, 1.1797322E+000
 4.3021120E+001,-7.4158009E-003, 7.5812707E-003, 1.0132128E+005, 1.1794429E+000
 4.4002930E+001,-7.4241929E-003, 7.3484136E-003, 1.0132125E+005, 1.1795660E+000
 4.5007054E+001,-7.2742772E-003, 7.2036606E-003, 1.0132120E+005, 1.1798295E+000
 4.6011177E+001,-7.2467196E-003, 7.3473568E-003, 1.0132112E+005, 1.1799458E+000
 4.7015301E+001,-7.2638334E-003, 7.6103559E-003, 1.0132102E+005, 1.1799663E+000
 4.8019425E+001,-7.2329537E-003, 7.8840633E-003, 1.0132091E+005, 1.1800124E+000
 4.9001235E+001,-7.1561144E-003, 7.5538833E-003, 1.0132081E+005, 1.1799917E+000
 5.0005358E+001,-7.2252680E-003, 7.4062078E-003, 1.0132070E+005, 1.1799094E+000
 5.1009482E+001,-7.4446231E-003, 7.5122363E-003, 1.0132060E+005, 1.1799336E+000
 5.2013606E+001,-7.7929372E-003, 7.4930298E-003, 1.0132052E+005, 1.1799264E+000
 5.3017729E+001,-7.8226625E-003, 7.6241551E-003, 1.0132047E+005, 1.1799078E+000
 5.4021853E+001,-7.3858059E-003, 7.9574454E-003, 1.0132042E+005, 1.1794876E+000
 5.5003663E+001,-7.9045075E-003, 7.4455428E-003, 1.0132038E+005, 1.1793626E+000
 5.6007786E+001,-7.9549818E-003, 7.4156983E-003, 1.0132033E+005, 1.1799673E+000
 5.7011910E+001,-7.7170049E-003, 7.4226853E-003, 1.0132026E+005, 1.1796381E+000
 5.8016034E+001,-7.4347945E-003, 7.3213809E-003, 1.0132021E+005, 1.1794513E+000
 5.9020157E+001,-7.4496350E-003, 7.5207148E-003, 1.0132018E+005, 1.1792982E+000
 6.0001967E+001,-7.3700537E-003, 7.5929627E-003, 1.0132016E+005, 1.1790439E+000
 6.1006091E+001,-7.4386125E-003, 7.5914470E-003, 1.0132015E+005, 1.1796945E+000
 6.2010214E+001,-7.6874454E-003, 7.1598558E-003, 1.0132016E+005, 1.1791479E+000
 6.3014338E+001,-7.5084654E-003, 7.1020217E-003, 1.0132020E+005, 1.1794765E+000
 6.4018462E+001,-7.5399758E-003, 7.2710685E-003, 1.0132026E+005, 1.1793326E+000
 6.5000272E+001,-7.6406047E-003, 7.3122915E-003, 1.0132032E+005, 1.1789436E+000
