s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.1620234E-002, 5.3003647E-002, 1.0132500E+005, 1.1229154E+000
 1.0019892E+001,-4.8767964E-002, 5.0089391E-002, 1.0132358E+005, 1.1229045E+000
 2.0039784E+001,-4.4456169E-002, 4.6124375E-002, 1.0132064E+005, 1.1228919E+000
 3.0059675E+001,-5.8630062E-002, 5.9948771E-002, 1.0131823E+005, 1.1229351E+000
 4.0009004E+001,-6.3415961E-002, 6.4027449E-002, 1.0131664E+005, 1.1229559E+000
 5.0028896E+001,-5.0209253E-002, 5.1703594E-002, 1.0131610E+005, 1.1229010E+000
 6.0048788E+001,-4.9199206E-002, 5.0083091E-002, 1.0131537E+005, 1.1228726E+000
 7.0068680E+001,-5.0181326E-002, 5.1936860E-002, 1.0131365E+005, 1.1228068E+000
 8.0018009E+001,-5.0123625E-002, 5.2893513E-002, 1.0131132E+005, 1.1233744E+000
 9.0037901E+001,-4.8780868E-002, 5.1501409E-002, 1.0130897E+005, 1.1232846E+000
 1.0005779E+002,-4.9092523E-002, 5.0365478E-002, 1.0130678E+005, 1.1224723E+000
 1.1000712E+002,-4.8373641E-002, 4.9818365E-002, 1.0130471E+005, 1.1229411E+000
 1.2002701E+002,-4.9836844E-002, 5.0115022E-002, 1.0130261E+005, 1.1231696E+000
 1.3004691E+002,-4.9489880E-002, 5.0726381E-002, 1.0130066E+005, 1.1233661E+000
 1.4006680E+002,-5.0134098E-002, 5.0483429E-002, 1.0129877E+005, 1.1231738E+000
 1.5001613E+002,-4.9963003E-002, 5.1028876E-002, 1.0129680E+005, 1.1222996E+000
 1.6003602E+002,-4.9568709E-002, 5.1234223E-002, 1.0129493E+005, 1.1228628E+000
 1.7005591E+002,-4.8774105E-002, 5.1504106E-002, 1.0129321E+005, 1.1233403E+000
 1.8000524E+002,-4.9520764E-002, 5.0936787E-002, 1.0129170E+005, 1.1237055E+000
 1.9002513E+002,-4.9189931E-002, 4.9855064E-002, 1.0129041E+005, 1.1229470E+000
 2.0004502E+002,-4.9188418E-002, 4.9742646E-002, 1.0128911E+005, 1.1227894E+000
 2.1006491E+002,-4.9636185E-002, 5.0497381E-002, 1.0128762E+005, 1.1222030E+000
 2.2001424E+002,-4.9261856E-002, 5.0859604E-002, 1.0128623E+005, 1.1218912E+000
 2.3003413E+002,-4.8968934E-002, 5.0322284E-002, 1.0128500E+005, 1.1220931E+000
 2.4005403E+002,-4.8726993E-002, 5.0632945E-002, 1.0128382E+005, 1.1219642E+000
 2.5000336E+002,-4.9134015E-002, 5.0960652E-002, 1.0128267E+005, 1.1219928E+000
