s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-5.1620234E-002, 5.3003647E-002, 1.0132500E+005, 1.1229154E+000
 1.0041237E+001,-1.0039097E-001, 9.6942351E-002, 1.0132510E+005, 1.1229162E+000
 2.0026689E+001,-7.9471156E-002, 1.1070429E-001, 1.0132377E+005, 1.1229057E+000
 3.0012140E+001,-1.1936513E-001, 5.7467586E-002, 1.0132419E+005, 1.1229090E+000
 4.0053377E+001,-4.9828373E-002, 1.3627788E-001, 1.0132555E+005, 1.1229198E+000
 5.0038829E+001,-1.4384071E-001, 6.5305577E-002, 1.0132044E+005, 1.1228795E+000
 6.0024281E+001,-7.9270553E-002, 1.5970617E-001, 1.0132392E+005, 1.1229069E+000
 7.0009733E+001,-1.6287334E-001, 1.0155931E-001, 1.0131961E+005, 1.1228729E+000
 8.0050969E+001,-1.3053244E-001, 1.5881800E-001, 1.0131980E+005, 1.1228744E+000
 9.0027015E+001,-1.3619741E-001, 1.6493255E-001, 1.0132038E+005, 1.1228790E+000
 1.0003689E+002,-1.4283973E-001, 1.2171336E-001, 1.0131938E+005, 1.1228711E+000
 1.1001938E+002,-1.3808610E-001, 1.0531125E-001, 1.0131742E+005, 1.1228556E+000
 1.2002801E+002,-1.1583495E-001, 1.4035890E-001, 1.0131550E+005, 1.1229642E+000
 1.3003006E+002,-1.3392842E-001, 1.5993241E-001, 1.0131495E+005, 1.1228662E+000
 1.4001551E+002,-1.3443341E-001, 1.3680259E-001, 1.0131668E+005, 1.1222476E+000
 1.5000096E+002,-1.2348374E-001, 1.1528305E-001, 1.0131352E+005, 1.1226838E+000
 1.6004220E+002,-8.5939251E-002, 1.0544310E-001, 1.0131613E+005, 1.1228308E+000
 1.7002765E+002,-9.5015945E-002, 8.9079598E-002, 1.0131280E+005, 1.1228263E+000
 1.8001310E+002,-9.2849823E-002, 1.2591076E-001, 1.0131447E+005, 1.1229269E+000
 1.9005434E+002,-1.2668583E-001, 7.6277046E-002, 1.0131087E+005, 1.1228039E+000
 2.0003979E+002,-9.4167682E-002, 9.6693104E-002, 1.0131335E+005, 1.1223778E+000
 2.1002524E+002,-8.9696975E-002, 6.7920641E-002, 1.0130992E+005, 1.1226531E+000
 2.2001069E+002,-7.4163919E-002, 8.1848459E-002, 1.0131316E+005, 1.1227372E+000
 2.3005193E+002,-7.3307184E-002, 6.2145288E-002, 1.0131046E+005, 1.1225866E+000
 2.4003738E+002,-7.3514995E-002, 7.2167939E-002, 1.0131425E+005, 1.1229520E+000
 2.5002283E+002,-7.7456321E-002, 7.1333682E-002, 1.0131210E+005, 1.1227545E+000
