s,kW/m2,kW/m2,Pa,kg/m3
Time,Q1-0,Q2-0,p0,rho
 0.0000000E+000,-8.8950235E-003, 8.9560068E-003, 1.0132500E+005, 1.1794096E+000
 1.0041237E+001,-9.7139434E-003, 9.6863055E-003, 1.0132500E+005, 1.1794095E+000
 2.0082473E+001,-9.1988639E-003, 9.5248154E-003, 1.0132498E+005, 1.1794094E+000
 3.0012140E+001,-9.3135783E-003, 8.7144805E-003, 1.0132498E+005, 1.1794094E+000
 4.0053377E+001,-8.4837181E-003, 9.4479187E-003, 1.0132494E+005, 1.1794091E+000
 5.0094614E+001,-9.4911884E-003, 8.7674781E-003, 1.0132498E+005, 1.1794094E+000
 6.0024281E+001,-9.1017909E-003, 9.7140738E-003, 1.0132488E+005, 1.1794086E+000
 7.0065518E+001,-9.7559074E-003, 9.8766676E-003, 1.0132502E+005, 1.1794097E+000
 8.0106754E+001,-1.0860942E-002, 9.8921516E-003, 1.0132479E+005, 1.1794078E+000
 9.0036421E+001,-1.0026802E-002, 1.2086090E-002, 1.0132507E+005, 1.1794102E+000
 1.0007766E+002,-1.3496372E-002, 1.0554197E-002, 1.0132474E+005, 1.1794074E+000
 1.1000733E+002,-1.1657286E-002, 1.5412467E-002, 1.0132502E+005, 1.1794097E+000
 1.2004856E+002,-1.6796125E-002, 1.2624027E-002, 1.0132480E+005, 1.1794079E+000
 1.3008980E+002,-1.4133660E-002, 1.8169552E-002, 1.0132491E+005, 1.1794088E+000
 1.4001947E+002,-1.9728257E-002, 1.6008525E-002, 1.0132484E+005, 1.1794083E+000
 1.5006070E+002,-1.7644675E-002, 2.1085834E-002, 1.0132482E+005, 1.1794081E+000
 1.6010194E+002,-2.2159973E-002, 1.9420385E-002, 1.0132486E+005, 1.1794084E+000
 1.7003161E+002,-2.0940386E-002, 2.3191618E-002, 1.0132474E+005, 1.1794074E+000
 1.8007284E+002,-2.3911411E-002, 2.2511739E-002, 1.0132485E+005, 1.1794083E+000
 1.9000251E+002,-2.3208927E-002, 2.4092395E-002, 1.0132467E+005, 1.1794068E+000
 2.0004375E+002,-2.3731032E-002, 2.3253751E-002, 1.0132479E+005, 1.1794078E+000
 2.1008498E+002,-2.3367446E-002, 2.3271576E-002, 1.0132459E+005, 1.1794062E+000
 2.2001465E+002,-2.2805952E-002, 2.3523818E-002, 1.0132470E+005, 1.1794071E+000
 2.3005589E+002,-2.3524435E-002, 2.2820905E-002, 1.0132453E+005, 1.1794057E+000
 2.4009712E+002,-2.2617855E-002, 2.4311926E-002, 1.0132460E+005, 1.1794063E+000
 2.5002679E+002,-2.4632510E-002, 2.3261724E-002, 1.0132449E+005, 1.1794054E+000
 2.6006803E+002,-2.2698677E-002, 2.4124284E-002, 1.0132453E+005, 1.1794057E+000
 2.7010926E+002,-2.3197075E-002, 2.1505396E-002, 1.0132448E+005, 1.1794053E+000
 2.8003893E+002,-2.0983989E-002, 2.2513529E-002, 1.0132447E+005, 1.1794052E+000
 2.9008017E+002,-2.1691383E-002, 2.0556495E-002, 1.0132447E+005, 1.1794051E+000
 3.0000984E+002,-1.8961290E-002, 2.0883561E-002, 1.0132442E+005, 1.1794048E+000
 3.1005107E+002,-1.7989298E-002, 1.8557773E-002, 1.0132451E+005, 1.1794055E+000
 3.2009231E+002,-1.6572532E-002, 1.7931865E-002, 1.0132449E+005, 1.1794054E+000
 3.3002198E+002,-1.7440472E-002, 1.5868619E-002, 1.0132460E+005, 1.1794062E+000
 3.4006321E+002,-1.4762696E-002, 1.4494422E-002, 1.0132454E+005, 1.1794057E+000
 3.5010445E+002,-1.4383246E-002, 1.3897842E-002, 1.0132462E+005, 1.1794064E+000
 3.6003412E+002,-1.4729169E-002, 1.2853446E-002, 1.0132455E+005, 1.1794059E+000
 3.7007535E+002,-1.2862924E-002, 1.2194546E-002, 1.0132461E+005, 1.1794063E+000
 3.8000502E+002,-1.1400155E-002, 1.2127805E-002, 1.0132454E+005, 1.1794058E+000
 3.9004626E+002,-9.0148835E-003, 1.2551130E-002, 1.0132453E+005, 1.1794057E+000
 4.0008749E+002,-1.0715912E-002, 1.0169426E-002, 1.0132443E+005, 1.1794049E+000
 4.1001716E+002,-9.0599629E-003, 1.1185324E-002, 1.0132435E+005, 1.1794042E+000
 4.2005840E+002,-1.0369007E-002, 9.5250520E-003, 1.0132427E+005, 1.1794033E+000
 4.3009963E+002,-9.1346594E-003, 8.6197198E-003, 1.0132421E+005, 1.1793936E+000
 4.4002930E+002,-9.5628107E-003, 9.2675151E-003, 1.0132419E+005, 1.1793750E+000
 4.5007054E+002,-1.0003098E-002, 9.4382659E-003, 1.0132416E+005, 1.1795221E+000
 4.6000020E+002,-1.0178217E-002, 9.2639827E-003, 1.0132419E+005, 1.1796263E+000
 4.7004144E+002,-9.0910175E-003, 1.0251278E-002, 1.0132418E+005, 1.1795361E+000
 4.8008268E+002,-1.2693484E-002, 9.7645262E-003, 1.0132422E+005, 1.1794489E+000
 4.9001235E+002,-1.0796579E-002, 9.6205406E-003, 1.0132420E+005, 1.1794234E+000
 5.0005358E+002,-9.2637767E-003, 9.1013843E-003, 1.0132422E+005, 1.1794209E+000
 5.1009482E+002,-1.0852428E-002, 1.0212278E-002, 1.0132420E+005, 1.1794147E+000
 5.2002449E+002,-1.1435860E-002, 1.0441469E-002, 1.0132422E+005, 1.1794131E+000
 5.3006572E+002,-1.2643976E-002, 1.2310902E-002, 1.0132420E+005, 1.1794094E+000
 5.4010696E+002,-1.2831046E-002, 1.2585781E-002, 1.0132420E+005, 1.1794066E+000
 5.5003663E+002,-1.1801454E-002, 1.2590105E-002, 1.0132419E+005, 1.1794052E+000
 5.6007786E+002,-9.6449713E-003, 1.2736386E-002, 1.0132418E+005, 1.1794048E+000
 5.7000753E+002,-8.3595753E-003, 1.0921973E-002, 1.0132418E+005, 1.1794050E+000
 5.8004877E+002,-8.4511507E-003, 1.0730212E-002, 1.0132416E+005, 1.1794050E+000
 5.9009000E+002,-8.5339476E-003, 9.9283161E-003, 1.0132417E+005, 1.1794051E+000
 6.0001967E+002,-8.5337530E-003, 9.5980623E-003, 1.0132415E+005, 1.1794048E+000
 6.1006091E+002,-1.3204542E-002, 8.6257050E-003, 1.0132416E+005, 1.1794046E+000
 6.2010214E+002,-1.3658318E-002, 8.6886975E-003, 1.0132414E+005, 1.1793993E+000
 6.3003181E+002,-1.1575832E-002, 8.7240707E-003, 1.0132416E+005, 1.1793850E+000
 6.4007305E+002,-1.1702052E-002, 9.6263974E-003, 1.0132416E+005, 1.1793602E+000
 6.5000272E+002,-1.2138254E-002, 1.1147145E-002, 1.0132417E+005, 1.1793500E+000
