s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 7.8043504E-002, 0.0000000E+000
 5.1531650E-002, 7.8043504E-002, 0.0000000E+000
 1.0070480E-001, 7.8043504E-002, 0.0000000E+000
 1.5036815E-001, 7.8043504E-002, 0.0000000E+000
 2.0002316E-001, 7.8043504E-002, 0.0000000E+000
 2.5034462E-001, 7.8043504E-002, 1.3852229E-007
 3.0013229E-001, 7.8043504E-002, 2.0329666E-006
 3.5015957E-001, 7.8043504E-002, 3.9517106E-007
 4.0001467E-001, 7.8043504E-002, 2.8973020E-006
 4.5017340E-001, 7.8043504E-002, 2.5346284E-006
 5.0012409E-001, 7.8043504E-002, 1.5555622E-006
 5.5000522E-001, 7.8043504E-002, 5.2003691E-006
 6.0014875E-001, 7.8043504E-002, 3.1090505E-006
 6.5010515E-001, 7.8043504E-002, 4.4213532E-006
 7.0004403E-001, 7.8043504E-002, 4.3391183E-006
 7.5005832E-001, 7.8043504E-002, 4.8145185E-006
 8.0003059E-001, 7.8043504E-002, 4.8887599E-006
 8.5000071E-001, 7.8043504E-002, 5.0163493E-006
 9.0002374E-001, 7.8043504E-002, 5.6871793E-006
 9.5004677E-001, 7.8043504E-002, 6.6165549E-006
 1.0000344E+000, 7.8043504E-002, 5.8654370E-006
 1.0500044E+000, 7.8043504E-002, 7.1657807E-006
 1.1001689E+000, 7.8043504E-002, 8.5230160E-006
 1.1501389E+000, 7.8043504E-002, 7.3871212E-006
 1.2001089E+000, 7.8043504E-002, 8.1386440E-006
 1.2500789E+000, 7.8043504E-002, 8.6398165E-006
 1.3000623E+000, 7.8043504E-002, 9.3439768E-006
 1.3501674E+000, 7.8043504E-002, 8.8011540E-006
 1.4000722E+000, 7.8043504E-002, 9.8367334E-006
 1.4501213E+000, 7.8043504E-002, 9.9421493E-006
 1.5001705E+000, 7.8043504E-002, 1.0861314E-005
 1.5500337E+000, 7.8043504E-002, 1.0742380E-005
 1.6000829E+000, 7.8043504E-002, 1.1532370E-005
 1.6501320E+000, 7.8043504E-002, 1.0725958E-005
 1.7000001E+000, 7.8043504E-002, 1.1013927E-005
 1.7501521E+000, 7.8043504E-002, 1.1255796E-005
 1.8000668E+000, 7.8043504E-002, 1.3705762E-005
 1.8501186E+000, 7.8043504E-002, 1.4449434E-005
 1.9000795E+000, 7.8043504E-002, 1.1352726E-005
 1.9501204E+000, 7.8043504E-002, 1.0154695E-005
 2.0001484E+000, 7.8043504E-002, 1.0665730E-005
 2.0501662E+000, 7.8043504E-002, 9.8211982E-006
