s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
-3.000E+02, 0.000E+00,-5.195E-04, 6.101E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.194E-04, 0.000E+00, 0.000E+00
-2.699E+02, 0.000E+00, 1.060E-06, 2.565E-05,-6.132E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.609E-05, 0.000E+00, 0.000E+00
-2.400E+02, 0.000E+00, 4.213E-06, 2.964E-05,-1.672E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.369E-05, 0.000E+00, 0.000E+00
-2.099E+02, 0.000E+00, 6.709E-06, 2.414E-05, 7.573E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 3.161E-05, 0.000E+00, 0.000E+00
-1.800E+02, 0.000E+00, 8.511E-06, 1.893E-05, 9.250E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.836E-05, 0.000E+00, 0.000E+00
-1.499E+02, 0.000E+00, 9.893E-06, 1.479E-05, 8.531E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.554E-05, 0.000E+00, 0.000E+00
-1.200E+02, 0.000E+00, 1.099E-05, 1.103E-05, 9.028E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 2.292E-05, 0.000E+00, 0.000E+00
-8.990E+01, 0.000E+00, 1.173E-05, 6.817E-06, 9.707E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.951E-05, 0.000E+00, 0.000E+00
-5.995E+01, 0.000E+00, 1.200E-05, 2.482E-06, 9.126E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 1.540E-05, 0.000E+00, 0.000E+00
