s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 3.067E+00
 2.000E+01, 0.000E+00, 0.000E+00, 8.329E+01
 3.000E+01, 0.000E+00, 2.338E+01, 1.454E+02
 4.000E+01, 0.000E+00, 8.894E+01, 1.736E+02
 5.000E+01, 0.000E+00, 1.084E+02, 1.882E+02
 6.000E+01, 0.000E+00, 1.222E+02, 1.412E+02
 7.000E+01, 3.181E+00, 1.418E+02, 1.162E+02
 8.000E+01, 3.966E+01, 1.335E+02, 1.148E+02
 9.000E+01, 7.615E+01, 1.031E+02, 1.028E+02
 1.000E+02, 8.511E+01, 8.633E+01, 8.414E+01
 1.100E+02, 9.172E+01, 8.656E+01, 7.243E+01
 1.200E+02, 1.061E+02, 8.326E+01, 6.702E+01
 1.300E+02, 1.126E+02, 7.642E+01, 6.444E+01
 1.400E+02, 1.033E+02, 6.625E+01, 6.325E+01
 1.500E+02, 8.348E+01, 5.710E+01, 6.338E+01
 1.600E+02, 6.951E+01, 5.251E+01, 6.253E+01
 1.700E+02, 6.733E+01, 4.974E+01, 5.797E+01
 1.800E+02, 6.811E+01, 4.805E+01, 5.507E+01
 1.900E+02, 6.530E+01, 4.728E+01, 5.513E+01
 2.000E+02, 6.110E+01, 4.667E+01, 5.328E+01
 2.100E+02, 5.570E+01, 4.685E+01, 4.949E+01
 2.200E+02, 4.857E+01, 4.690E+01, 4.749E+01
 2.300E+02, 4.402E+01, 4.520E+01, 4.486E+01
 2.400E+02, 4.134E+01, 4.243E+01, 4.105E+01
 2.500E+02, 3.953E+01, 4.071E+01, 3.708E+01
 2.600E+02, 3.823E+01, 4.087E+01, 3.318E+01
 2.700E+02, 3.751E+01, 4.059E+01, 3.086E+01
 2.800E+02, 3.708E+01, 3.928E+01, 3.030E+01
 2.900E+02, 3.664E+01, 3.687E+01, 2.869E+01
 3.000E+02, 3.675E+01, 3.588E+01, 2.810E+01
 3.100E+02, 3.689E+01, 3.461E+01, 2.721E+01
 3.200E+02, 3.672E+01, 3.311E+01, 2.685E+01
 3.300E+02, 3.544E+01, 3.119E+01, 2.767E+01
 3.400E+02, 3.370E+01, 2.856E+01, 2.647E+01
 3.500E+02, 3.227E+01, 2.694E+01, 2.650E+01
 3.600E+02, 3.196E+01, 2.450E+01, 2.468E+01
 3.700E+02, 3.212E+01, 2.296E+01, 2.309E+01
 3.800E+02, 3.191E+01, 2.275E+01, 2.216E+01
 3.900E+02, 3.127E+01, 2.212E+01, 2.207E+01
 4.000E+02, 2.977E+01, 2.124E+01, 2.064E+01
 4.100E+02, 2.863E+01, 2.093E+01, 1.912E+01
 4.200E+02, 2.810E+01, 2.050E+01, 1.728E+01
 4.300E+02, 2.731E+01, 2.005E+01, 1.597E+01
 4.400E+02, 2.643E+01, 1.983E+01, 1.525E+01
 4.500E+02, 2.538E+01, 2.034E+01, 1.434E+01
 4.600E+02, 2.402E+01, 2.020E+01, 1.370E+01
 4.700E+02, 2.236E+01, 1.952E+01, 1.289E+01
 4.800E+02, 2.137E+01, 1.971E+01, 1.183E+01
 4.900E+02, 2.015E+01, 1.885E+01, 1.032E+01
 5.000E+02, 1.853E+01, 1.783E+01, 9.994E+00
 5.100E+02, 1.797E+01, 1.697E+01, 1.022E+01
 5.200E+02, 1.787E+01, 1.644E+01, 1.037E+01
 5.300E+02, 1.765E+01, 1.630E+01, 1.008E+01
 5.400E+02, 1.688E+01, 1.621E+01, 9.151E+00
 5.500E+02, 1.659E+01, 1.517E+01, 9.383E+00
 5.600E+02, 1.642E+01, 1.446E+01, 9.115E+00
 5.700E+02, 1.616E+01, 1.340E+01, 8.500E+00
 5.800E+02, 1.583E+01, 1.243E+01, 8.610E+00
 5.900E+02, 1.565E+01, 1.176E+01, 8.889E+00
 6.000E+02, 1.555E+01, 1.163E+01, 8.913E+00
 6.100E+02, 1.601E+01, 1.076E+01, 8.235E+00
 6.200E+02, 1.604E+01, 1.050E+01, 7.990E+00
 6.300E+02, 1.538E+01, 1.014E+01, 8.910E+00
 6.400E+02, 1.538E+01, 9.783E+00, 8.439E+00
 6.500E+02, 1.548E+01, 9.215E+00, 7.821E+00
 6.600E+02, 1.483E+01, 8.540E+00, 6.785E+00
 6.700E+02, 1.418E+01, 7.673E+00, 6.805E+00
 6.800E+02, 1.369E+01, 7.443E+00, 6.670E+00
 6.900E+02, 1.308E+01, 7.371E+00, 7.064E+00
 7.000E+02, 1.293E+01, 7.591E+00, 7.459E+00
 7.100E+02, 1.278E+01, 7.590E+00, 7.132E+00
 7.200E+02, 1.289E+01, 7.783E+00, 6.719E+00
 7.300E+02, 1.234E+01, 7.069E+00, 7.013E+00
 7.400E+02, 1.181E+01, 6.759E+00, 6.918E+00
 7.500E+02, 1.135E+01, 6.958E+00, 6.628E+00
 7.600E+02, 1.068E+01, 6.819E+00, 6.746E+00
 7.700E+02, 1.007E+01, 6.646E+00, 7.413E+00
 7.800E+02, 9.471E+00, 6.232E+00, 7.680E+00
 7.900E+02, 9.222E+00, 6.382E+00, 7.680E+00
 8.000E+02, 9.210E+00, 6.406E+00, 7.680E+00
 8.100E+02, 8.518E+00, 6.654E+00, 7.680E+00
 8.200E+02, 8.429E+00, 6.590E+00, 7.680E+00
 8.300E+02, 8.075E+00, 6.240E+00, 7.680E+00
 8.400E+02, 7.972E+00, 5.873E+00, 7.680E+00
 8.500E+02, 7.755E+00, 6.035E+00, 7.680E+00
 8.600E+02, 7.348E+00, 6.626E+00, 5.832E+00
 8.700E+02, 7.065E+00, 6.373E+00, 0.000E+00
 8.800E+02, 6.556E+00, 6.090E+00, 0.000E+00
 8.900E+02, 6.004E+00, 5.618E+00, 0.000E+00
 9.000E+02, 5.864E+00, 5.033E+00, 0.000E+00
 9.100E+02, 5.759E+00, 4.986E+00, 0.000E+00
