s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-1.902E-03, 6.754E-05, 1.195E+00
 1.028E+00, 4.977E-01, 5.022E-01, 9.463E-05, 1.195E+00
 2.059E+00, 1.264E+00, 1.325E+00, 9.331E-05, 1.195E+00
 3.023E+00, 1.935E+00, 2.149E+00, 2.172E-04, 1.195E+00
 4.024E+00, 2.514E+00, 2.957E+00, 1.119E-03, 1.195E+00
 5.004E+00, 3.033E+00, 3.706E+00, 3.150E-03, 1.195E+00
 6.007E+00, 3.498E+00, 4.341E+00, 5.343E-03, 1.195E+00
 7.001E+00, 3.910E+00, 5.201E+00, 5.168E-03, 1.195E+00
 8.005E+00, 4.237E+00, 5.723E+00, 5.191E-03, 1.195E+00
 9.008E+00, 4.456E+00, 6.221E+00, 5.738E-03, 1.195E+00
 1.001E+01, 4.586E+00, 6.410E+00, 5.432E-03, 1.195E+00
 1.101E+01, 4.616E+00, 6.413E+00, 5.092E-03, 1.195E+00
 1.200E+01, 4.565E+00, 5.979E+00, 5.526E-03, 1.195E+00
 1.301E+01, 4.505E+00, 5.964E+00, 4.669E-03, 1.195E+00
 1.401E+01, 4.480E+00, 5.681E+00, 5.006E-03, 1.195E+00
 1.501E+01, 4.471E+00, 6.025E+00, 6.425E-03, 1.195E+00
 1.601E+01, 4.463E+00, 5.846E+00, 5.200E-03, 1.195E+00
 1.701E+01, 4.452E+00, 5.916E+00, 5.776E-03, 1.195E+00
 1.800E+01, 4.448E+00, 5.712E+00, 5.463E-03, 1.195E+00
 1.901E+01, 4.466E+00, 5.797E+00, 4.516E-03, 1.195E+00
 2.001E+01, 4.484E+00, 5.956E+00, 6.418E-03, 1.195E+00
 2.100E+01, 4.475E+00, 5.961E+00, 5.199E-03, 1.195E+00
 2.201E+01, 4.467E+00, 5.964E+00, 5.324E-03, 1.195E+00
 2.301E+01, 4.473E+00, 5.971E+00, 5.601E-03, 1.195E+00
 2.400E+01, 4.474E+00, 6.089E+00, 5.677E-03, 1.195E+00
 2.501E+01, 4.473E+00, 6.020E+00, 5.418E-03, 1.195E+00
 2.601E+01, 4.471E+00, 5.881E+00, 5.172E-03, 1.195E+00
 2.700E+01, 4.464E+00, 5.945E+00, 5.014E-03, 1.195E+00
 2.801E+01, 4.454E+00, 5.861E+00, 4.643E-03, 1.195E+00
 2.901E+01, 4.452E+00, 5.847E+00, 4.048E-03, 1.195E+00
 3.000E+01, 4.459E+00, 5.760E+00, 4.813E-03, 1.195E+00
 3.101E+01, 4.461E+00, 5.861E+00, 3.713E-03, 1.195E+00
