s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 1.025E+00, 5.007E-01, 4.929E-01, 9.481E-05, 1.196E+00
 2.061E+00, 1.316E+00, 1.328E+00, 9.310E-05, 1.196E+00
 3.016E+00, 2.104E+00, 2.148E+00, 2.143E-04, 1.196E+00
 4.019E+00, 2.856E+00, 2.957E+00, 1.109E-03, 1.196E+00
 5.022E+00, 3.591E+00, 3.737E+00, 3.174E-03, 1.196E+00
 6.001E+00, 4.276E+00, 4.435E+00, 5.049E-03, 1.196E+00
 7.012E+00, 4.918E+00, 5.256E+00, 6.648E-03, 1.196E+00
 8.003E+00, 5.513E+00, 5.677E+00, 7.115E-03, 1.196E+00
 9.014E+00, 6.057E+00, 6.662E+00, 7.336E-03, 1.196E+00
 1.000E+01, 6.548E+00, 7.367E+00, 7.466E-03, 1.196E+00
 1.100E+01, 6.986E+00, 7.779E+00, 9.044E-03, 1.196E+00
 1.200E+01, 7.381E+00, 8.455E+00, 9.318E-03, 1.196E+00
 1.300E+01, 7.728E+00, 8.588E+00, 9.714E-03, 1.196E+00
 1.401E+01, 8.032E+00, 8.753E+00, 7.326E-03, 1.196E+00
 1.501E+01, 8.298E+00, 9.303E+00, 1.220E-02, 1.196E+00
 1.600E+01, 8.524E+00, 9.386E+00, 1.082E-02, 1.196E+00
 1.701E+01, 8.714E+00, 9.968E+00, 1.669E-02, 1.196E+00
 1.801E+01, 8.875E+00, 1.017E+01, 9.583E-03, 1.196E+00
 1.901E+01, 9.012E+00, 1.010E+01, 1.190E-02, 1.196E+00
 2.001E+01, 9.121E+00, 1.028E+01, 1.261E-02, 1.196E+00
 2.101E+01, 9.206E+00, 1.067E+01, 1.324E-02, 1.196E+00
 2.201E+01, 9.273E+00, 1.012E+01, 1.425E-02, 1.196E+00
 2.301E+01, 9.327E+00, 1.027E+01, 1.478E-02, 1.196E+00
