s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 5.0734182E-001, 0.0000000E+000
 1.0011327E-001, 5.0734182E-001, 0.0000000E+000
 2.0002187E-001, 5.0734182E-001, 8.0348468E-006
 3.0009950E-001, 5.0734182E-001, 7.6165806E-006
 4.0004496E-001, 5.0734182E-001, 6.0761866E-006
 5.0001986E-001, 5.0734182E-001, 5.9803815E-006
 6.0019512E-001, 5.0734182E-001, 6.4681163E-006
 7.0012773E-001, 5.0734182E-001, 6.5020064E-006
 8.0015497E-001, 5.0734182E-001, 6.4844618E-006
 9.0016793E-001, 5.0734182E-001, 6.3765799E-006
 1.0000060E+000, 5.0734182E-001, 6.5380249E-006
 1.1000382E+000, 5.0734182E-001, 6.3758513E-006
 1.2000482E+000, 5.0734182E-001, 6.4438845E-006
 1.3000475E+000, 5.0734182E-001, 6.4373812E-006
 1.4001083E+000, 5.0734182E-001, 6.4251512E-006
 1.5001045E+000, 5.0734182E-001, 6.5228566E-006
 1.6000438E+000, 5.0734182E-001, 6.4124495E-006
 1.7000857E+000, 5.0734182E-001, 6.5957552E-006
 1.8001018E+000, 5.0734182E-001, 6.4631982E-006
 1.9000728E+000, 5.0734182E-001, 6.6077278E-006
 2.0000746E+000, 5.0734182E-001, 6.5316128E-006
 2.1000737E+000, 5.0734182E-001, 6.5576571E-006
 2.2000082E+000, 5.0734182E-001, 6.5502220E-006
 2.3000227E+000, 5.0734524E-001, 6.5732982E-006
 2.4000413E+000, 5.0741532E-001, 6.5630701E-006
 2.5000469E+000, 5.0757933E-001, 6.5613696E-006
 2.6000735E+000, 5.0778018E-001, 6.5840376E-006
 2.7000212E+000, 5.0800361E-001, 6.5010254E-006
 2.8000475E+000, 5.0824120E-001, 6.6034389E-006
 2.9000792E+000, 5.0848672E-001, 6.4948173E-006
 3.0001215E+000, 5.0873596E-001, 6.6093668E-006
 3.1001878E+000, 5.0898657E-001, 6.5090240E-006
 3.2001040E+000, 5.0923754E-001, 6.5880824E-006
 3.3000954E+000, 5.0948838E-001, 6.5283625E-006
 3.4000936E+000, 5.0973923E-001, 6.5291561E-006
 3.5001272E+000, 5.0998995E-001, 6.4920215E-006
 3.6000404E+000, 5.1024048E-001, 6.4780906E-006
 3.7001005E+000, 5.1049088E-001, 6.4371873E-006
 3.8001103E+000, 5.1074132E-001, 6.4013408E-006
 3.9001445E+000, 5.1099163E-001, 6.3759584E-006
 4.0001517E+000, 5.1124193E-001, 6.3499416E-006
 4.1001411E+000, 5.1149207E-001, 6.3744893E-006
 4.2000977E+000, 5.1174212E-001, 6.3150872E-006
 4.3000118E+000, 5.1199204E-001, 6.2477188E-006
 4.4000468E+000, 5.1224205E-001, 6.3573354E-006
 4.5000166E+000, 5.1249207E-001, 6.3633260E-006
 4.6001397E+000, 5.1274219E-001, 6.3630486E-006
 4.7000546E+000, 5.1299218E-001, 6.4555198E-006
 4.8000221E+000, 5.1324207E-001, 6.3948938E-006
 4.9001664E+000, 5.1349210E-001, 6.3936865E-006
 5.0001540E+000, 5.1374223E-001, 6.4501526E-006
 5.1001653E+000, 5.1399214E-001, 6.3973777E-006
 5.2001137E+000, 5.1424195E-001, 6.4445581E-006
 5.3000581E+000, 5.1449175E-001, 6.4598869E-006
 5.4001737E+000, 5.1474172E-001, 6.4158451E-006
 5.5000125E+000, 5.1499151E-001, 6.4463006E-006
 5.6001665E+000, 5.1524149E-001, 6.4031518E-006
 5.7000921E+000, 5.1549142E-001, 6.4964592E-006
 5.8001455E+000, 5.1574128E-001, 6.3388296E-006
 5.9000254E+000, 5.1599115E-001, 6.4952160E-006
 6.0000847E+000, 5.1624084E-001, 6.3536498E-006
 6.1000747E+000, 5.1649084E-001, 6.4133491E-006
 6.2000769E+000, 5.1674065E-001, 6.4267683E-006
 6.3001433E+000, 5.1699060E-001, 6.3519696E-006
 6.4000340E+000, 5.1724038E-001, 6.4386605E-006
 6.5001543E+000, 5.1749025E-001, 6.3867080E-006
 6.6000134E+000, 5.1774003E-001, 6.4373293E-006
 6.7000991E+000, 5.1798986E-001, 6.3510761E-006
 6.8001671E+000, 5.1823988E-001, 6.4608362E-006
 6.9001294E+000, 5.1848975E-001, 6.3006735E-006
 7.0000555E+000, 5.1873952E-001, 6.4214346E-006
 7.1001623E+000, 5.1898937E-001, 6.2885138E-006
 7.2000479E+000, 5.1923920E-001, 6.3742819E-006
 7.3000743E+000, 5.1948886E-001, 6.3229764E-006
 7.4000787E+000, 5.1973873E-001, 6.3244182E-006
 7.5001635E+000, 5.1998864E-001, 6.3930870E-006
 7.6000396E+000, 5.2023841E-001, 6.3119692E-006
 7.7000084E+000, 5.2048798E-001, 6.3575689E-006
 7.8000597E+000, 5.2073783E-001, 6.3510989E-006
 7.9000124E+000, 5.2098766E-001, 6.3078544E-006
 8.0001051E+000, 5.2123750E-001, 6.2496601E-006
 8.1000462E+000, 5.2148736E-001, 6.3918928E-006
 8.2001334E+000, 5.2173716E-001, 6.2185215E-006
 8.3000065E+000, 5.2198687E-001, 6.3003891E-006
 8.4001107E+000, 5.2223659E-001, 6.2832612E-006
 8.5001167E+000, 5.2248652E-001, 6.2720735E-006
 8.6001778E+000, 5.2273634E-001, 6.2887442E-006
 8.7001068E+000, 5.2298614E-001, 6.2508835E-006
 8.8001345E+000, 5.2323582E-001, 6.2741805E-006
 8.9000638E+000, 5.2348554E-001, 6.2121488E-006
 9.0001330E+000, 5.2373529E-001, 6.1805548E-006
 9.1000755E+000, 5.2398506E-001, 6.1962283E-006
 9.2000247E+000, 5.2423465E-001, 6.1625366E-006
 9.3001815E+000, 5.2448451E-001, 6.1499197E-006
 9.4000396E+000, 5.2473427E-001, 6.1509119E-006
 9.5001115E+000, 5.2498391E-001, 6.1526868E-006
 9.6000443E+000, 5.2523362E-001, 6.1534332E-006
 9.7000746E+000, 5.2548330E-001, 6.1323344E-006
 9.8001475E+000, 5.2573321E-001, 6.1332394E-006
 9.9000255E+000, 5.2598284E-001, 6.1362674E-006
 1.0000174E+001, 5.2623259E-001, 6.1482518E-006
 1.0100210E+001, 5.2648252E-001, 6.1423923E-006
 1.0200164E+001, 5.2673221E-001, 6.1586633E-006
 1.0300114E+001, 5.2698178E-001, 6.1381749E-006
