s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 1.0014322E-001, 2.0474053E-001, 0.0000000E+000
 2.0005877E-001, 2.0474053E-001, 5.4150175E-006
 3.0007039E-001, 2.0474053E-001, 1.1957688E-005
 4.0002172E-001, 2.0474053E-001, 5.8007719E-006
 5.0015859E-001, 2.0474053E-001, 6.3801822E-006
 6.0013584E-001, 2.0474053E-001, 6.8287905E-006
 7.0002345E-001, 2.0474053E-001, 6.8412279E-006
 8.0014701E-001, 2.0474053E-001, 6.6731119E-006
 9.0000665E-001, 2.0474053E-001, 7.0323004E-006
 1.0000390E+000, 2.0474053E-001, 7.0124665E-006
 1.1001168E+000, 2.0474053E-001, 7.0604648E-006
 1.2001310E+000, 2.0474053E-001, 6.9504777E-006
 1.3000173E+000, 2.0474053E-001, 7.1146868E-006
 1.4001190E+000, 2.0474053E-001, 7.3603533E-006
 1.5001336E+000, 2.0474053E-001, 7.5569213E-006
 1.6000260E+000, 2.0474053E-001, 7.4040795E-006
 1.7000997E+000, 2.0474053E-001, 7.6321093E-006
 1.8001623E+000, 2.0474053E-001, 7.5214368E-006
 1.9001385E+000, 2.0474053E-001, 7.5404940E-006
 2.0000717E+000, 2.0474053E-001, 7.4799112E-006
 2.1001269E+000, 2.0474053E-001, 7.8598457E-006
 2.2001593E+000, 2.0474053E-001, 7.6718854E-006
 2.3001412E+000, 2.0474618E-001, 7.8054696E-006
 2.4000274E+000, 2.0486064E-001, 7.7457716E-006
 2.5000111E+000, 2.0512781E-001, 7.6608190E-006
 2.6001871E+000, 2.0545526E-001, 7.7720312E-006
 2.7000813E+000, 2.0581928E-001, 7.7098168E-006
 2.8000872E+000, 2.0620607E-001, 7.7297996E-006
 2.9000194E+000, 2.0660561E-001, 7.7113258E-006
 3.0000934E+000, 2.0701123E-001, 7.7193364E-006
 3.1000824E+000, 2.0741933E-001, 7.7189686E-006
 3.2001139E+000, 2.0782803E-001, 7.7189097E-006
 3.3000214E+000, 2.0823656E-001, 7.7440397E-006
 3.4001651E+000, 2.0864504E-001, 7.7812991E-006
 3.5001832E+000, 2.0905357E-001, 7.8024328E-006
 3.6000179E+000, 2.0946125E-001, 7.8228743E-006
 3.7000844E+000, 2.0986884E-001, 7.7918749E-006
 3.8001316E+000, 2.1027672E-001, 7.8180983E-006
 3.9001533E+000, 2.1068435E-001, 7.7832830E-006
 4.0001091E+000, 2.1109170E-001, 7.8012944E-006
 4.1000870E+000, 2.1149882E-001, 7.7780272E-006
 4.2000065E+000, 2.1190586E-001, 7.8501040E-006
 4.3001064E+000, 2.1231303E-001, 7.8151968E-006
 4.4001353E+000, 2.1272042E-001, 7.7805242E-006
 4.5000831E+000, 2.1312745E-001, 7.8861090E-006
 4.6000105E+000, 2.1353426E-001, 7.7133304E-006
 4.7000076E+000, 2.1394113E-001, 7.8674939E-006
 4.8000700E+000, 2.1434823E-001, 7.6717924E-006
 4.9000851E+000, 2.1475532E-001, 7.7413643E-006
 5.0000099E+000, 2.1516216E-001, 7.8420839E-006
 5.1001635E+000, 2.1556920E-001, 7.8207565E-006
 5.2000853E+000, 2.1597630E-001, 7.8041342E-006
 5.3001529E+000, 2.1638306E-001, 7.8063913E-006
 5.4001029E+000, 2.1678998E-001, 7.7646057E-006
 5.5001686E+000, 2.1719680E-001, 7.7851175E-006
 5.6001417E+000, 2.1760373E-001, 7.7003473E-006
 5.7001692E+000, 2.1801051E-001, 7.8294771E-006
 5.8000944E+000, 2.1841722E-001, 7.6123035E-006
 5.9000856E+000, 2.1882380E-001, 7.9007578E-006
 6.0001302E+000, 2.1923069E-001, 7.6044093E-006
 6.1000469E+000, 2.1963743E-001, 7.8869921E-006
 6.2000959E+000, 2.2004406E-001, 7.6554012E-006
 6.3001059E+000, 2.2045093E-001, 7.8185916E-006
 6.4001934E+000, 2.2085788E-001, 7.7170007E-006
 6.5000506E+000, 2.2126447E-001, 7.7062902E-006
 6.6001103E+000, 2.2167097E-001, 7.7327943E-006
 6.7001510E+000, 2.2207795E-001, 7.5944055E-006
 6.8000014E+000, 2.2248446E-001, 7.7512152E-006
 6.9000761E+000, 2.2289095E-001, 7.5323146E-006
 7.0000093E+000, 2.2329759E-001, 7.7287242E-006
 7.1000943E+000, 2.2370430E-001, 7.5592674E-006
 7.2001017E+000, 2.2411119E-001, 7.6601987E-006
 7.3001023E+000, 2.2451789E-001, 7.5937244E-006
 7.4000352E+000, 2.2492436E-001, 7.6219477E-006
 7.5001415E+000, 2.2533105E-001, 7.6098253E-006
 7.6001417E+000, 2.2573787E-001, 7.6180645E-006
 7.7000550E+000, 2.2614429E-001, 7.5892969E-006
 7.8001019E+000, 2.2655076E-001, 7.6071489E-006
 7.9001729E+000, 2.2695762E-001, 7.5723564E-006
 8.0000836E+000, 2.2736417E-001, 7.5953552E-006
 8.1000185E+000, 2.2777036E-001, 7.5301676E-006
 8.2000945E+000, 2.2817693E-001, 7.5915200E-006
 8.3000324E+000, 2.2858357E-001, 7.5395054E-006
 8.4000409E+000, 2.2898995E-001, 7.5593772E-006
 8.5001947E+000, 2.2939687E-001, 7.4608406E-006
 8.6000524E+000, 2.2980333E-001, 7.5561461E-006
 8.7001873E+000, 2.3020984E-001, 7.5064834E-006
 8.8001411E+000, 2.3061650E-001, 7.5092540E-006
 8.9001557E+000, 2.3102288E-001, 7.4659922E-006
 9.0001226E+000, 2.3142932E-001, 7.4361467E-006
 9.1000830E+000, 2.3183562E-001, 7.4932216E-006
 9.2000471E+000, 2.3224189E-001, 7.4226780E-006
 9.3000683E+000, 2.3264828E-001, 7.1904320E-006
 9.4000740E+000, 2.3305471E-001, 7.3971204E-006
 9.5000405E+000, 2.3346116E-001, 7.4223750E-006
 9.6000666E+000, 2.3386759E-001, 7.2329991E-006
 9.7001869E+000, 2.3427422E-001, 7.4757578E-006
 9.8001626E+000, 2.3468089E-001, 7.3602792E-006
 9.9000692E+000, 2.3508695E-001, 7.4464942E-006
 1.0000104E+001, 2.3549321E-001, 7.4560494E-006
 1.0100130E+001, 2.3589974E-001, 7.4972049E-006
 1.0200099E+001, 2.3630609E-001, 7.4314695E-006
 1.0300160E+001, 2.3671250E-001, 7.4293314E-006
 1.0400174E+001, 2.3711893E-001, 7.4460812E-006
 1.0500134E+001, 2.3752517E-001, 7.4221416E-006
 1.0600095E+001, 2.3793129E-001, 7.3623369E-006
 1.0700061E+001, 2.3833743E-001, 7.3847551E-006
