s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.5554709E-001, 0.0000000E+000
 1.0026108E-001, 2.5554709E-001, 0.0000000E+000
 2.0012883E-001, 2.5554709E-001, 3.5977243E-007
 3.0006920E-001, 2.5554709E-001, 1.3226463E-005
 4.0024907E-001, 2.5554709E-001, 8.7309359E-006
 5.0008439E-001, 2.5554709E-001, 5.1246647E-006
 6.0001173E-001, 2.5554709E-001, 5.8021458E-006
 7.0014474E-001, 2.5554706E-001, 5.9226141E-006
 8.0008169E-001, 2.5554598E-001, 5.9608579E-006
 9.0017296E-001, 2.5554671E-001, 6.2513511E-006
 1.0000625E+000, 2.5553397E-001, 5.8441159E-006
 1.1001264E+000, 2.5538175E-001, 7.2611895E-006
 1.2000766E+000, 2.5549903E-001, 6.3109214E-006
 1.3001453E+000, 2.5554703E-001, 1.0506646E-005
 1.4000746E+000, 2.5554709E-001, 1.5901708E-005
 1.5001232E+000, 2.5554646E-001, 9.9222579E-006
 1.6002080E+000, 2.5553661E-001, 6.2632033E-006
 1.7000451E+000, 2.5554573E-001, 5.4541329E-006
 1.8001249E+000, 2.5554357E-001, 1.0041186E-005
 1.9000669E+000, 2.5554680E-001, 7.2960794E-006
 2.0001517E+000, 2.5554697E-001, 1.0000095E-005
 2.1002385E+000, 2.5554554E-001, 2.1203693E-005
 2.2000813E+000, 2.5509109E-001, 1.1314367E-005
 2.3000984E+000, 2.5511201E-001, 8.0176114E-006
 2.4000637E+000, 2.5569476E-001, 9.5337515E-006
 2.5000969E+000, 2.5600665E-001, 3.2901060E-005
 2.6000580E+000, 2.5637267E-001, 4.2538088E-006
 2.7001030E+000, 2.5675742E-001, 3.0192370E-005
 2.8002607E+000, 2.5707877E-001, 2.9401568E-005
 2.9001155E+000, 2.5754339E-001, 5.5681734E-006
 3.0000678E+000, 2.5791091E-001, 1.4966625E-005
 3.1000406E+000, 2.5829126E-001, 1.6289360E-005
 3.2000341E+000, 2.5869854E-001, 8.6238471E-006
 3.3001091E+000, 2.5837590E-001, 8.8310939E-006
 3.4000897E+000, 2.5848314E-001, 3.4561077E-005
 3.5001204E+000, 2.5966156E-001, 2.3465749E-005
 3.6000889E+000, 2.6015567E-001, 2.9239470E-005
 3.7000964E+000, 2.6050511E-001, 1.5492876E-005
 3.8001141E+000, 2.6090328E-001, 1.0165942E-005
 3.9001753E+000, 2.6130441E-001, 1.0056060E-005
 4.0000232E+000, 2.6170932E-001, 6.5708306E-006
 4.1000638E+000, 2.6207363E-001, 6.7738252E-006
 4.2000799E+000, 2.6245081E-001, 2.7686429E-005
 4.3001993E+000, 2.6286202E-001, 1.3990281E-005
 4.4000893E+000, 2.6318461E-001, 8.9969262E-006
 4.5000158E+000, 2.6301132E-001, 1.5963519E-005
 4.6002259E+000, 2.6363783E-001, 1.0717637E-005
 4.7000618E+000, 2.6439139E-001, 1.8247436E-005
 4.8001446E+000, 2.6475948E-001, 2.6947141E-005
 4.9002219E+000, 2.6505219E-001, 2.0158521E-005
 5.0001828E+000, 2.6506981E-001, 5.9278579E-006
 5.1000773E+000, 2.6549584E-001, 2.4288287E-005
 5.2002732E+000, 2.6625466E-001, 2.3713648E-005
 5.3001196E+000, 2.6662868E-001, 2.7009151E-005
 5.4001496E+000, 2.6704632E-001, 2.7311938E-005
 5.5000952E+000, 2.6735951E-001, 2.9745244E-005
 5.6001919E+000, 2.6783729E-001, 8.9081239E-006
 5.7001759E+000, 2.6820993E-001, 1.9183980E-005
 5.8001246E+000, 2.6859961E-001, 1.2916451E-005
 5.9000241E+000, 2.6881946E-001, 1.9976073E-006
 6.0000208E+000, 2.6850454E-001, 2.7845443E-005
 6.1000928E+000, 2.6969240E-001, 1.3336746E-005
 6.2002774E+000, 2.7008478E-001, 2.4740406E-005
 6.3000382E+000, 2.7048346E-001, 1.5858978E-006
 6.4001576E+000, 2.7077263E-001, 1.0323774E-005
 6.5001095E+000, 2.7085056E-001, 1.6386457E-005
 6.6000748E+000, 2.7159399E-001, 1.0277938E-005
 6.7001457E+000, 2.7196064E-001, 2.5970398E-005
 6.8001057E+000, 2.7240463E-001, 5.4812219E-006
 6.9001727E+000, 2.7226194E-001, 6.2545709E-009
 7.0000454E+000, 2.7256289E-001, 1.3341566E-006
 7.1002282E+000, 2.7332647E-001, 5.1711930E-006
 7.2006771E+000, 2.7393084E-001, 0.0000000E+000
 7.3001406E+000, 2.7431757E-001, 0.0000000E+000
 7.4005694E+000, 2.7425295E-001, 0.0000000E+000
 7.5002094E+000, 2.7481238E-001, 0.0000000E+000
 7.6001856E+000, 2.7533416E-001, 0.0000000E+000
 7.7000696E+000, 2.7571818E-001, 0.0000000E+000
 7.8002098E+000, 2.7574635E-001, 1.3239802E-005
 7.9002211E+000, 2.7574635E-001, 7.9824782E-007
 8.0003707E+000, 2.7574635E-001, 0.0000000E+000
 8.1002874E+000, 2.7574635E-001, 3.7043567E-007
 8.2001038E+000, 2.7574635E-001, 1.7887675E-005
 8.3000753E+000, 2.7574635E-001, 2.0509262E-005
 8.4000628E+000, 2.7574635E-001, 2.7557108E-005
 8.5000377E+000, 2.7574635E-001, 1.9082828E-005
 8.6001232E+000, 2.7574635E-001, 3.5996851E-005
 8.7002655E+000, 2.7574635E-001, 3.7965335E-005
 8.8002027E+000, 2.7574635E-001, 1.3466120E-005
 8.9002871E+000, 2.7574635E-001, 1.4192364E-005
 9.0001502E+000, 2.7574635E-001, 2.6062798E-005
 9.1000507E+000, 2.7574635E-001, 1.8862381E-005
 9.2000951E+000, 2.7574635E-001, 1.5384235E-005
 9.3000740E+000, 2.7574635E-001, 1.8523020E-005
 9.4000215E+000, 2.7574635E-001, 9.1580665E-006
 9.5000411E+000, 2.7574635E-001, 5.4661622E-006
 9.6002621E+000, 2.7574635E-001, 1.7133859E-005
 9.7001338E+000, 2.7574635E-001, 1.0056106E-005
 9.8000647E+000, 2.7574635E-001, 1.7399139E-005
 9.9001108E+000, 2.7574635E-001, 1.0486006E-005
 1.0000097E+001, 2.7574635E-001, 2.0743264E-005
 1.0100003E+001, 2.7574635E-001, 2.0043566E-005
 1.0200177E+001, 2.7574635E-001, 1.4759426E-005
 1.0300210E+001, 2.7574635E-001, 1.6984914E-005
 1.0400227E+001, 2.7574635E-001, 2.5575086E-005
 1.0500131E+001, 2.7574635E-001, 3.9269287E-005
 1.0600224E+001, 2.7574635E-001, 3.0983509E-005
 1.0700008E+001, 2.7574635E-001, 1.5820521E-005
 1.0800089E+001, 2.7574635E-001, 2.2199276E-005
 1.0900298E+001, 2.7574635E-001, 8.0503716E-006
 1.1000071E+001, 2.7574635E-001, 2.6049641E-005
 1.1100103E+001, 2.7574635E-001, 8.5098898E-006
 1.1200225E+001, 2.7574635E-001, 1.8345745E-005
 1.1300126E+001, 2.7574635E-001, 1.5262532E-006
 1.1400089E+001, 2.7574635E-001, 1.2420754E-005
 1.1500109E+001, 2.7574635E-001, 1.9740081E-005
 1.1600106E+001, 2.7574635E-001, 1.2095817E-005
 1.1700066E+001, 2.7574635E-001, 1.7987929E-005
 1.1800271E+001, 2.7574635E-001, 0.0000000E+000
 1.1900306E+001, 2.7574635E-001, 1.0094529E-005
 1.2000098E+001, 2.7574635E-001, 1.9475161E-005
 1.2100180E+001, 2.7574635E-001, 2.4558287E-005
 1.2200244E+001, 2.7574635E-001, 1.4076951E-005
 1.2300081E+001, 2.7574635E-001, 1.6478196E-005
 1.2400265E+001, 2.7574635E-001, 1.1657090E-005
 1.2500091E+001, 2.7574635E-001, 1.8811152E-005
 1.2600012E+001, 2.7574635E-001, 1.0249602E-005
 1.2700010E+001, 2.7574635E-001, 1.9357627E-005
 1.2800122E+001, 2.7574635E-001, 3.5407503E-005
 1.2900065E+001, 2.7574635E-001, 1.7052378E-005
 1.3000250E+001, 2.7574635E-001, 2.7913496E-005
