s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.9401361E-001, 0.0000000E+000
 1.0033806E-001, 1.9401361E-001, 0.0000000E+000
 2.0003504E-001, 1.9401361E-001, 5.1338561E-007
 3.0021075E-001, 1.9401361E-001, 1.5771043E-005
 4.0009184E-001, 1.9401361E-001, 6.2154849E-006
 5.0022392E-001, 1.9401361E-001, 4.9232004E-006
 6.0012790E-001, 1.9401361E-001, 5.5839375E-006
 7.0008696E-001, 1.9401361E-001, 5.9311940E-006
 8.0014134E-001, 1.9401361E-001, 6.5681329E-006
 9.0020577E-001, 1.9401361E-001, 6.7312027E-006
 1.0000321E+000, 1.9401361E-001, 6.3633071E-006
 1.1001284E+000, 1.9401361E-001, 5.3465692E-006
 1.2001565E+000, 1.9401361E-001, 4.7080491E-006
 1.3000744E+000, 1.9401361E-001, 6.4424234E-006
 1.4000325E+000, 1.9401358E-001, 6.5784785E-006
 1.5000697E+000, 1.9401360E-001, 5.7275608E-006
 1.6000755E+000, 1.9401361E-001, 5.5895902E-006
 1.7001128E+000, 1.9401361E-001, 9.7439836E-006
 1.8000849E+000, 1.9401344E-001, 6.6297813E-006
 1.9000502E+000, 1.9399995E-001, 5.8545141E-006
 2.0000847E+000, 1.9401267E-001, 5.8017199E-006
 2.1001129E+000, 1.9401361E-001, 1.0354054E-005
 2.2000462E+000, 1.9401361E-001, 1.5488092E-005
 2.3001169E+000, 1.9402201E-001, 2.7767076E-005
 2.4002513E+000, 1.9414991E-001, 2.0804070E-005
 2.5000621E+000, 1.9439428E-001, 9.8851464E-006
 2.6000242E+000, 1.9468152E-001, 1.9026092E-005
 2.7000137E+000, 1.9497684E-001, 3.7389676E-005
 2.8002076E+000, 1.9528808E-001, 1.6779851E-005
 2.9001356E+000, 1.9561390E-001, 1.0497360E-005
 3.0001097E+000, 1.9594901E-001, 1.1366107E-005
 3.1000892E+000, 1.9626663E-001, 6.1936599E-006
 3.2001479E+000, 1.9657000E-001, 1.1743628E-005
 3.3000343E+000, 1.9689303E-001, 1.7109406E-005
 3.4002052E+000, 1.9720956E-001, 2.5195938E-005
 3.5000116E+000, 1.9752669E-001, 7.0867006E-006
 3.6000895E+000, 1.9781748E-001, 1.1200549E-005
 3.7001418E+000, 1.9813386E-001, 2.4612401E-005
 3.8000975E+000, 1.9845908E-001, 7.9083695E-007
 3.9001037E+000, 1.9875002E-001, 9.0218025E-006
