s,kg/s,kW
Time,"mdot","hdot"
 0.0000000E+000,-2.0105156E-010,-6.4794224E-017
 1.0127034E+000,-2.2650826E-005, 1.1139266E-005
 2.0254068E+000, 4.9321111E-004, 7.3009210E-004
 3.0114601E+000, 2.5846244E-003, 4.5621341E-003
 4.0241635E+000, 6.1350293E-003, 1.7698945E-002
 5.0102168E+000, 1.0783022E-002, 3.6556280E-002
 6.0229202E+000, 1.6191980E-002, 6.3737759E-002
 7.0089736E+000, 2.1397626E-002, 8.4806998E-002
 8.0216770E+000, 2.6197033E-002, 1.1000485E-001
 9.0077303E+000, 3.0568191E-002, 1.4799793E-001
 1.0020434E+001, 3.3820066E-002, 1.6446675E-001
 1.1006487E+001, 3.6254326E-002, 1.5143141E-001
 1.2019190E+001, 3.8640542E-002, 1.4547203E-001
 1.3005244E+001, 4.1138129E-002, 1.4418993E-001
 1.4017947E+001, 4.3776395E-002, 1.4159497E-001
 1.5004000E+001, 4.6820529E-002, 1.3783490E-001
 1.6016704E+001, 5.0458857E-002, 1.3534713E-001
 1.7002757E+001, 5.4514281E-002, 1.3632110E-001
 1.8015461E+001, 5.8496187E-002, 1.3474778E-001
 1.9001514E+001, 6.2005890E-002, 1.3873618E-001
 2.0014217E+001, 6.5146855E-002, 1.4880372E-001
 2.1000271E+001, 6.7846498E-002, 1.5409265E-001
 2.2012974E+001, 6.9509564E-002, 1.5474457E-001
 2.3025677E+001, 7.0915117E-002, 1.5909145E-001
 2.4011731E+001, 7.1547768E-002, 1.5523781E-001
 2.5024434E+001, 7.1626635E-002, 1.5365374E-001
 2.6010487E+001, 7.1711236E-002, 1.5826718E-001
 2.7023191E+001, 7.1713854E-002, 1.5734192E-001
 2.8009244E+001, 7.1823868E-002, 1.6611100E-001
 2.9021948E+001, 7.0722918E-002, 1.6212555E-001
 3.0008001E+001, 6.9896865E-002, 1.6132775E-001
 3.1020704E+001, 7.0317493E-002, 1.6752242E-001
 3.2006758E+001, 7.0845002E-002, 1.6947161E-001
 3.3019461E+001, 7.2001486E-002, 1.6845487E-001
 3.4005514E+001, 7.2887258E-002, 1.6987179E-001
 3.5018218E+001, 7.2946393E-002, 1.7094151E-001
 3.6004271E+001, 7.2356532E-002, 1.7240007E-001
 3.7016974E+001, 7.1043365E-002, 1.6809127E-001
 3.8003028E+001, 7.0237059E-002, 1.6992167E-001
 3.9015731E+001, 7.0648462E-002, 1.6933412E-001
